seed,agent,condition,variant,step,episode_return,episode_steps,loss,eval_success_rate,eval_avg_return,eval_avg_steps
2,sr_ac,obs_remap,full,1,-0.4999999888241291,50,0.0,,,
2,sr_ac,obs_remap,full,2,-0.4999999888241291,50,0.1403471827507019,,,
2,sr_ac,obs_remap,full,3,-0.4999999888241291,50,0.05276425555348396,,,
2,sr_ac,obs_remap,full,4,-0.4999999888241291,50,0.03306824713945389,,,
2,sr_ac,obs_remap,full,5,-0.4999999888241291,50,0.0674964189529419,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,6,-0.4999999888241291,50,0.04026706516742706,,,
2,sr_ac,obs_remap,full,7,-0.4999999888241291,50,0.00928144808858633,,,
2,sr_ac,obs_remap,full,8,-0.4999999888241291,50,0.06527096033096313,,,
2,sr_ac,obs_remap,full,9,0.570000009611249,44,0.006399265956133604,,,
2,sr_ac,obs_remap,full,10,-0.4999999888241291,50,0.005288723856210709,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,11,-0.4999999888241291,50,0.007615590002387762,,,
2,sr_ac,obs_remap,full,12,-0.4999999888241291,50,0.03183358535170555,,,
2,sr_ac,obs_remap,full,13,-0.4999999888241291,50,0.011291886679828167,,,
2,sr_ac,obs_remap,full,14,-0.4999999888241291,50,0.060326337814331055,,,
2,sr_ac,obs_remap,full,15,-0.4999999888241291,50,0.007918966002762318,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,16,-0.4999999888241291,50,0.02949059195816517,,,
2,sr_ac,obs_remap,full,17,-0.4999999888241291,50,0.03519032895565033,,,
2,sr_ac,obs_remap,full,18,-0.4999999888241291,50,0.011170710436999798,,,
2,sr_ac,obs_remap,full,19,-0.4999999888241291,50,0.01198979839682579,,,
2,sr_ac,obs_remap,full,20,-0.4999999888241291,50,0.03152422234416008,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,21,-0.4999999888241291,50,0.04145797714591026,,,
2,sr_ac,obs_remap,full,22,-0.4999999888241291,50,0.021493837237358093,,,
2,sr_ac,obs_remap,full,23,-0.4999999888241291,50,0.1073235347867012,,,
2,sr_ac,obs_remap,full,24,-0.4999999888241291,50,0.014741204679012299,,,
2,sr_ac,obs_remap,full,25,0.7200000062584877,29,0.03722630441188812,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,26,0.5300000105053186,48,0.006711648777127266,,,
2,sr_ac,obs_remap,full,27,-0.4999999888241291,50,0.03477708250284195,,,
2,sr_ac,obs_remap,full,28,-0.4999999888241291,50,0.010105986148118973,,,
2,sr_ac,obs_remap,full,29,-0.4999999888241291,50,0.006654032506048679,,,
2,sr_ac,obs_remap,full,30,-0.4999999888241291,50,0.030466247349977493,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,31,-0.4999999888241291,50,0.05893874913454056,,,
2,sr_ac,obs_remap,full,32,-0.4999999888241291,50,0.01366487517952919,,,
2,sr_ac,obs_remap,full,33,-0.4999999888241291,50,0.012953655794262886,,,
2,sr_ac,obs_remap,full,34,-0.4999999888241291,50,0.020830754190683365,,,
2,sr_ac,obs_remap,full,35,0.7300000060349703,28,0.032534509897232056,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,36,-0.4999999888241291,50,0.015329288318753242,,,
2,sr_ac,obs_remap,full,37,-0.4999999888241291,50,0.06118946895003319,,,
2,sr_ac,obs_remap,full,38,0.5100000109523535,50,0.015229832381010056,,,
2,sr_ac,obs_remap,full,39,-0.4999999888241291,50,0.03638517111539841,,,
2,sr_ac,obs_remap,full,40,-0.4999999888241291,50,0.045308806002140045,1.0,0.9100000020116568,10.0
2,sr_ac,obs_remap,full,41,0.9100000020116568,10,0.03707326576113701,,,
2,sr_ac,obs_remap,full,42,0.7300000060349703,28,0.03200855851173401,,,
2,sr_ac,obs_remap,full,43,-0.4999999888241291,50,0.03623802214860916,,,
2,sr_ac,obs_remap,full,44,-0.4999999888241291,50,0.007417763117700815,,,
2,sr_ac,obs_remap,full,45,0.7700000051409006,24,0.018744492903351784,0.0,-0.4999999888241291,50.0
2,sr_ac,obs_remap,full,46,0.7500000055879354,26,0.006354058161377907,,,
2,sr_ac,obs_remap,full,47,0.8900000024586916,12,0.007368591148406267,,,
2,sr_ac,obs_remap,full,48,0.9100000020116568,10,0.02569081261754036,,,
2,sr_ac,obs_remap,full,49,0.8900000024586916,12,0.00788823701441288,,,
2,sr_ac,obs_remap,full,50,0.8500000033527613,16,0.0056165531277656555,1.0,0.8900000024586916,12.0
2,sr_ac,obs_remap,full,51,0.8300000037997961,18,0.022562678903341293,,,
2,sr_ac,obs_remap,full,52,0.9100000020116568,10,0.005860025063157082,,,
2,sr_ac,obs_remap,full,53,0.8700000029057264,14,0.01015604566782713,,,
2,sr_ac,obs_remap,full,54,0.5200000107288361,49,0.0076168375089764595,,,
2,sr_ac,obs_remap,full,55,0.8900000024586916,12,0.0056390888057649136,1.0,0.9100000020116568,10.0
2,sr_ac,obs_remap,full,56,0.9100000020116568,10,0.01934012770652771,,,
2,sr_ac,obs_remap,full,57,0.8900000024586916,12,0.03941667452454567,,,
2,sr_ac,obs_remap,full,58,0.8900000024586916,12,0.027683120220899582,,,
2,sr_ac,obs_remap,full,59,0.8900000024586916,12,0.011958631686866283,,,
2,sr_ac,obs_remap,full,60,0.8900000024586916,12,0.008907916024327278,0.0,-0.4999999888241291,50.0
