seed,agent,condition,variant,step,episode_return,episode_steps,loss,eval_success_rate,eval_avg_return,eval_avg_steps
1,sr,transition_change,full,1,-0.4999999888241291,50,0.0,,,
1,sr,transition_change,full,2,-0.4999999888241291,50,0.02012353017926216,,,
1,sr,transition_change,full,3,-0.4999999888241291,50,0.04778769984841347,,,
1,sr,transition_change,full,4,-0.4999999888241291,50,0.013847406953573227,,,
1,sr,transition_change,full,5,-0.4999999888241291,50,0.011314807459712029,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,6,0.6200000084936619,39,0.038695432245731354,,,
1,sr,transition_change,full,7,-0.4999999888241291,50,0.01481289230287075,,,
1,sr,transition_change,full,8,-0.4999999888241291,50,0.10654576122760773,,,
1,sr,transition_change,full,9,-0.4999999888241291,50,0.0776139572262764,,,
1,sr,transition_change,full,10,-0.4999999888241291,50,0.06592001020908356,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,11,-0.4999999888241291,50,0.14151683449745178,,,
1,sr,transition_change,full,12,-0.4999999888241291,50,0.14862224459648132,,,
1,sr,transition_change,full,13,-0.4999999888241291,50,0.009230991825461388,,,
1,sr,transition_change,full,14,-0.4999999888241291,50,0.08047009259462357,,,
1,sr,transition_change,full,15,-0.4999999888241291,50,0.07872005552053452,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,16,-0.4999999888241291,50,0.03662034124135971,,,
1,sr,transition_change,full,17,-0.4999999888241291,50,0.14439457654953003,,,
1,sr,transition_change,full,18,-0.4999999888241291,50,0.26958438754081726,,,
1,sr,transition_change,full,19,-0.4999999888241291,50,0.06912360340356827,,,
1,sr,transition_change,full,20,-0.4999999888241291,50,0.009685465134680271,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,21,-0.4999999888241291,50,0.059243205934762955,,,
1,sr,transition_change,full,22,-0.4999999888241291,50,0.007247915491461754,,,
1,sr,transition_change,full,23,-0.4999999888241291,50,0.01612195000052452,,,
1,sr,transition_change,full,24,-0.4999999888241291,50,0.0120787862688303,,,
1,sr,transition_change,full,25,-0.4999999888241291,50,0.008973659947514534,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,26,0.8300000037997961,18,0.006614125333726406,,,
1,sr,transition_change,full,27,-0.4999999888241291,50,0.008964579552412033,,,
1,sr,transition_change,full,28,0.6600000075995922,35,0.005890622269362211,,,
1,sr,transition_change,full,29,0.640000008046627,37,0.17108650505542755,,,
1,sr,transition_change,full,30,0.8600000031292439,15,0.08643641322851181,1.0,0.9100000020116568,10.0
1,sr,transition_change,full,31,-0.4999999888241291,50,0.19400332868099213,,,
1,sr,transition_change,full,32,-0.4999999888241291,50,0.1564808189868927,,,
1,sr,transition_change,full,33,-0.4999999888241291,50,0.030560702085494995,,,
1,sr,transition_change,full,34,0.8100000042468309,20,0.08535513281822205,,,
1,sr,transition_change,full,35,-0.4999999888241291,50,0.15884368121623993,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,36,-0.4999999888241291,50,0.09905693680047989,,,
1,sr,transition_change,full,37,-0.4999999888241291,50,0.022310806438326836,,,
1,sr,transition_change,full,38,-0.4999999888241291,50,0.2058941125869751,,,
1,sr,transition_change,full,39,-0.4999999888241291,50,0.03376884385943413,,,
1,sr,transition_change,full,40,-0.4999999888241291,50,0.02257557213306427,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,41,-0.4999999888241291,50,0.10802406817674637,,,
1,sr,transition_change,full,42,-0.4999999888241291,50,0.07408648729324341,,,
1,sr,transition_change,full,43,-0.4999999888241291,50,0.09891778230667114,,,
1,sr,transition_change,full,44,-0.4999999888241291,50,0.07780377566814423,,,
1,sr,transition_change,full,45,-0.4999999888241291,50,0.033193863928318024,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,46,-0.4999999888241291,50,0.021723369136452675,,,
1,sr,transition_change,full,47,-0.4999999888241291,50,0.041865624487400055,,,
1,sr,transition_change,full,48,-0.4999999888241291,50,0.02660098858177662,,,
1,sr,transition_change,full,49,-0.4999999888241291,50,0.07476883381605148,,,
1,sr,transition_change,full,50,-0.4999999888241291,50,0.016675904393196106,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,51,-0.4999999888241291,50,0.02896520309150219,,,
1,sr,transition_change,full,52,-0.4999999888241291,50,0.03267442435026169,,,
1,sr,transition_change,full,53,-0.4999999888241291,50,0.048304829746484756,,,
1,sr,transition_change,full,54,-0.4999999888241291,50,0.0977182388305664,,,
1,sr,transition_change,full,55,-0.4999999888241291,50,0.048611581325531006,0.0,-0.4999999888241291,50.0
1,sr,transition_change,full,56,-0.4999999888241291,50,0.0284977275878191,,,
1,sr,transition_change,full,57,-0.4999999888241291,50,0.03582848981022835,,,
1,sr,transition_change,full,58,-0.4999999888241291,50,0.021163640543818474,,,
1,sr,transition_change,full,59,-0.4999999888241291,50,0.013987241312861443,,,
1,sr,transition_change,full,60,-0.4999999888241291,50,0.018704853951931,0.0,-0.4999999888241291,50.0
