seed,agent,condition,variant,step,episode_return,episode_steps,loss,eval_success_rate,eval_avg_return,eval_avg_steps
2,sr,reward_change,wonly,1,-0.4999999888241291,50,0.0,,,
2,sr,reward_change,wonly,2,-0.4999999888241291,50,4.581118264468387e-05,,,
2,sr,reward_change,wonly,3,-0.4999999888241291,50,7.088260645105038e-08,,,
2,sr,reward_change,wonly,4,-0.4999999888241291,50,3.1810344580662786e-08,,,
2,sr,reward_change,wonly,5,-0.4999999888241291,50,1.9149418051256362e-07,0.0,-0.4999999888241291,50.0
2,sr,reward_change,wonly,6,-0.4999999888241291,50,1.5369394645858847e-08,,,
2,sr,reward_change,wonly,7,-0.4999999888241291,50,6.244180172920721e-10,,,
2,sr,reward_change,wonly,8,-0.4999999888241291,50,5.848337369940282e-10,,,
2,sr,reward_change,wonly,9,-0.4999999888241291,50,1.1490467386465752e-06,,,
2,sr,reward_change,wonly,10,-0.4999999888241291,50,4.486025204641919e-07,0.0,-0.4999999888241291,50.0
2,sr,reward_change,wonly,11,-0.4999999888241291,50,4.3453951548144687e-07,,,
2,sr,reward_change,wonly,12,-0.4999999888241291,50,1.1401322126403102e-06,,,
2,sr,reward_change,wonly,13,-0.4999999888241291,50,4.923795700051414e-07,,,
2,sr,reward_change,wonly,14,-0.4999999888241291,50,2.9853565592929954e-06,,,
2,sr,reward_change,wonly,15,0.6200000084936619,39,1.4833408386039082e-06,0.0,-0.4999999888241291,50.0
2,sr,reward_change,wonly,16,-0.4999999888241291,50,1.4523044228553772e-05,,,
2,sr,reward_change,wonly,17,-0.4999999888241291,50,2.2911604901310056e-05,,,
2,sr,reward_change,wonly,18,-0.4999999888241291,50,3.965172072639689e-05,,,
2,sr,reward_change,wonly,19,0.9600000008940697,5,2.2657926820102148e-05,,,
2,sr,reward_change,wonly,20,0.9400000013411045,7,3.292306428193115e-05,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,21,0.9200000017881393,9,0.00010013581049861386,,,
2,sr,reward_change,wonly,22,0.9600000008940697,5,5.024324491387233e-05,,,
2,sr,reward_change,wonly,23,0.9600000008940697,5,2.6476664061192423e-05,,,
2,sr,reward_change,wonly,24,0.9600000008940697,5,0.030636325478553772,,,
2,sr,reward_change,wonly,25,0.9600000008940697,5,2.808840508805588e-05,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,26,0.9600000008940697,5,0.030442848801612854,,,
2,sr,reward_change,wonly,27,0.6800000071525574,33,0.05977017432451248,,,
2,sr,reward_change,wonly,28,0.9600000008940697,5,0.00012403626169543713,,,
2,sr,reward_change,wonly,29,-0.4999999888241291,50,0.028194380924105644,,,
2,sr,reward_change,wonly,30,0.9600000008940697,5,0.00042832933831959963,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,31,0.9400000013411045,7,0.0002978350967168808,,,
2,sr,reward_change,wonly,32,-0.4999999888241291,50,0.0007453933940269053,,,
2,sr,reward_change,wonly,33,0.9600000008940697,5,0.0006207135738804936,,,
2,sr,reward_change,wonly,34,0.9600000008940697,5,0.00035865436075255275,,,
2,sr,reward_change,wonly,35,0.9600000008940697,5,0.0005920461844652891,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,36,0.9600000008940697,5,0.00037480282480828464,,,
2,sr,reward_change,wonly,37,-0.4999999888241291,50,0.0006958326557651162,,,
2,sr,reward_change,wonly,38,0.9600000008940697,5,0.0004849736869800836,,,
2,sr,reward_change,wonly,39,0.9600000008940697,5,0.026985876262187958,,,
2,sr,reward_change,wonly,40,-0.4999999888241291,50,0.02612173557281494,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,41,0.9600000008940697,5,0.0008868433651514351,,,
2,sr,reward_change,wonly,42,-0.4999999888241291,50,0.0257268063724041,,,
2,sr,reward_change,wonly,43,0.9600000008940697,5,0.00059315818361938,,,
2,sr,reward_change,wonly,44,0.9600000008940697,5,0.026036860421299934,,,
2,sr,reward_change,wonly,45,0.9600000008940697,5,0.051683831959962845,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,46,0.9600000008940697,5,0.0006592243444174528,,,
2,sr,reward_change,wonly,47,-0.4999999888241291,50,0.03091641142964363,,,
2,sr,reward_change,wonly,48,0.9600000008940697,5,0.001009737723506987,,,
2,sr,reward_change,wonly,49,0.9600000008940697,5,0.025264311581850052,,,
2,sr,reward_change,wonly,50,-0.4999999888241291,50,0.0010466467356309295,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,51,0.9600000008940697,5,0.04878535866737366,,,
2,sr,reward_change,wonly,52,0.9600000008940697,5,0.0011972470674663782,,,
2,sr,reward_change,wonly,53,0.9600000008940697,5,0.02608124166727066,,,
2,sr,reward_change,wonly,54,-0.4999999888241291,50,0.049270372837781906,,,
2,sr,reward_change,wonly,55,0.9600000008940697,5,0.0005301012424752116,1.0,0.9600000008940697,5.0
2,sr,reward_change,wonly,56,0.9600000008940697,5,0.0008906228467822075,,,
2,sr,reward_change,wonly,57,0.9600000008940697,5,0.025067998096346855,,,
2,sr,reward_change,wonly,58,0.9600000008940697,5,0.049149807542562485,,,
2,sr,reward_change,wonly,59,0.9600000008940697,5,0.0478331632912159,,,
2,sr,reward_change,wonly,60,0.9600000008940697,5,0.0015642785001546144,1.0,0.9600000008940697,5.0
