seed,episode,global_step,epsilon,episode_return,episode_steps,buffer_size,replay_updates_per_step,q_loss,mean_q,mean_td_target
2,34,1650,0.8923333333333333,-0.4999999888241291,50,1650,2,0.0003092952538281679,0.8564403653144836,0.877937376499176
2,35,1700,0.8891666666666667,-0.4999999888241291,50,1700,2,0.0008197043207474053,0.8762388229370117,0.8629361391067505
2,36,1750,0.886,-0.4999999888241291,50,1750,2,0.0008229398517869413,0.8455614447593689,0.8303130269050598
2,37,1800,0.8828333333333334,-0.4999999888241291,50,1800,2,0.01787814311683178,0.8718218803405762,0.8383274078369141
2,38,1850,0.8796666666666667,-0.4999999888241291,50,1850,2,0.020349305123090744,0.8758198618888855,0.8442475199699402
2,39,1900,0.8765000000000001,-0.4999999888241291,50,1900,2,0.0012352392077445984,0.8953930735588074,0.8888887166976929
2,40,1950,0.8733333333333333,-0.4999999888241291,50,1950,2,0.0008860159432515502,0.8708166480064392,0.8931713104248047
2,41,2000,0.8701666666666666,-0.4999999888241291,50,2000,2,0.0008126692264340818,0.8807632923126221,0.8896797895431519
2,42,2036,0.867,0.6500000078231096,36,2036,2,0.0017005286645144224,0.8964353203773499,0.8727872371673584
2,43,2086,0.8638333333333333,-0.4999999888241291,50,2086,2,0.0006128968670964241,0.8446981906890869,0.8598783612251282
2,44,2136,0.8606666666666667,-0.4999999888241291,50,2136,2,0.002465612720698118,0.8474184274673462,0.8623160719871521
2,45,2186,0.8575,-0.4999999888241291,50,2186,2,0.006772713735699654,0.7864517569541931,0.8528153300285339
2,46,2236,0.8543333333333334,-0.4999999888241291,50,2236,2,0.0012670441064983606,0.8212642669677734,0.8453842401504517
2,47,2286,0.8511666666666666,-0.4999999888241291,50,2286,2,0.0029707683715969324,0.8274762630462646,0.8193867206573486
2,48,2336,0.848,-0.4999999888241291,50,2336,2,0.002469809027388692,0.8206667900085449,0.8314263820648193
2,49,2386,0.8448333333333333,-0.4999999888241291,50,2386,2,0.0023720150347799063,0.7873976826667786,0.8106932044029236
2,50,2436,0.8416666666666667,-0.4999999888241291,50,2436,2,0.014540120027959347,0.805420458316803,0.8346906900405884
2,51,2486,0.8385,0.5100000109523535,50,2486,2,0.01842588186264038,0.7641462683677673,0.756040096282959
2,52,2536,0.8353333333333334,-0.4999999888241291,50,2536,2,0.015690671280026436,0.7774390578269958,0.7844070792198181
2,53,2586,0.8321666666666667,-0.4999999888241291,50,2586,2,0.002286020666360855,0.7630394101142883,0.7940433621406555
2,54,2636,0.829,-0.4999999888241291,50,2636,2,0.0005771263968199492,0.8027594685554504,0.8053678870201111
2,55,2686,0.8258333333333334,-0.4999999888241291,50,2686,2,0.019168630242347717,0.7911092638969421,0.7775951027870178
2,56,2736,0.8226666666666667,-0.4999999888241291,50,2736,2,0.0005396190681494772,0.8040971159934998,0.7985382080078125
2,57,2786,0.8195,-0.4999999888241291,50,2786,2,0.0017307210946455598,0.7865139842033386,0.7984248399734497
2,58,2836,0.8163333333333334,-0.4999999888241291,50,2836,2,0.003630584804341197,0.732761025428772,0.7975530028343201
2,59,2875,0.8131666666666667,0.6200000084936619,39,2875,2,0.0009808664908632636,0.7866503000259399,0.7878952026367188
2,60,2925,0.81,-0.4999999888241291,50,2925,2,0.0010997132631018758,0.8043969869613647,0.8129991292953491
2,61,2975,0.8068333333333333,-0.4999999888241291,50,2975,2,0.001725145149976015,0.7765834331512451,0.795770525932312
2,62,3012,0.8036666666666666,0.640000008046627,37,3012,2,0.0005609401850961149,0.7857824563980103,0.784144401550293
2,63,3062,0.8005,-0.4999999888241291,50,3062,2,0.0027684071101248264,0.74917072057724,0.7905675172805786
2,64,3103,0.7973333333333333,0.6000000089406967,41,3103,2,0.0009539476595818996,0.7940319776535034,0.7954404354095459
2,65,3153,0.7941666666666667,-0.4999999888241291,50,3153,2,0.0037351970095187426,0.7828866243362427,0.7942087054252625
2,66,3203,0.791,-0.4999999888241291,50,3203,2,0.0009572081617079675,0.7619045972824097,0.7858244776725769
2,67,3251,0.7878333333333334,0.5300000105053186,48,3251,2,0.0013884167419746518,0.7648561000823975,0.7802392244338989
2,68,3301,0.7846666666666666,-0.4999999888241291,50,3301,2,0.00044888502452522516,0.7890629768371582,0.795674204826355
2,69,3351,0.7815,-0.4999999888241291,50,3351,2,0.0007985605043359101,0.7415075898170471,0.7540863156318665
2,70,3401,0.7783333333333333,-0.4999999888241291,50,3401,2,0.015785207971930504,0.763046383857727,0.745822548866272
2,71,3444,0.7751666666666667,0.5800000093877316,43,3444,2,0.0004754408437293023,0.778439998626709,0.7804560661315918
2,72,3485,0.772,0.6000000089406967,41,3485,2,0.0301202479749918,0.7807121872901917,0.7234616875648499
2,73,3504,0.7688333333333334,0.8200000040233135,19,3504,2,0.034554529935121536,0.7843223214149475,0.7445784211158752
2,74,3529,0.7656666666666667,0.760000005364418,25,3529,2,0.0010299627901986241,0.7292227149009705,0.755146324634552
2,75,3579,0.7625,-0.4999999888241291,50,3579,2,0.0007551672752015293,0.7858250141143799,0.7905985116958618
2,76,3629,0.7593333333333333,-0.4999999888241291,50,3629,2,0.0005614819237962365,0.7788701057434082,0.7833165526390076
2,77,3679,0.7561666666666667,-0.4999999888241291,50,3679,2,0.0007034786976873875,0.7669962048530579,0.8052822947502136
2,78,3719,0.753,0.6100000087171793,40,3719,2,0.0005473837954923511,0.7754756212234497,0.7807774543762207
2,79,3744,0.7498333333333334,0.760000005364418,25,3744,2,0.01951221190392971,0.7806679010391235,0.7774943709373474
2,80,3767,0.7466666666666667,0.7800000049173832,23,3767,2,0.016416531056165695,0.8035863041877747,0.7760688066482544
2,81,3805,0.7435,0.6300000082701445,38,3805,2,0.0009903062600642443,0.7867887616157532,0.7986787557601929
2,82,3855,0.7403333333333333,-0.4999999888241291,50,3855,2,0.01643677055835724,0.7876023650169373,0.7900785207748413
2,83,3893,0.7371666666666667,0.6300000082701445,38,3893,2,0.03642531856894493,0.7733094692230225,0.7214189767837524
2,84,3943,0.734,-0.4999999888241291,50,3943,2,0.0005677384324371815,0.7891848683357239,0.7996135950088501
2,85,3993,0.7308333333333333,-0.4999999888241291,50,3993,2,0.002425303217023611,0.7797452211380005,0.813183605670929
2,86,4043,0.7276666666666667,-0.4999999888241291,50,4043,2,0.0002517898683436215,0.7816274166107178,0.79017174243927
2,87,4078,0.7245,0.6600000075995922,35,4078,2,0.02155853994190693,0.7670093774795532,0.7579062581062317
2,88,4128,0.7213333333333334,-0.4999999888241291,50,4128,2,0.0013495406601577997,0.8008767366409302,0.7936149835586548
2,89,4153,0.7181666666666666,0.760000005364418,25,4153,2,0.006638580467551947,0.7721192240715027,0.7551881074905396
2,90,4203,0.7150000000000001,-0.4999999888241291,50,4203,2,0.019234925508499146,0.7768633961677551,0.7632002830505371
2,91,4242,0.7118333333333333,0.6200000084936619,39,4242,2,0.001575498259626329,0.7798786163330078,0.8027254343032837
2,92,4264,0.7086666666666668,0.7900000046938658,22,4264,2,0.017373953014612198,0.7651025056838989,0.7678167819976807
2,93,4287,0.7055,0.7800000049173832,23,4287,2,0.0007603793637827039,0.8219242095947266,0.8138790130615234
2,94,4319,0.7023333333333333,0.69000000692904,32,4319,2,0.0004881620698142797,0.7695480585098267,0.7935961484909058
2,95,4368,0.6991666666666667,0.5200000107288361,49,4368,2,0.03419459983706474,0.7959452867507935,0.7574911117553711
2,96,4408,0.696,0.6100000087171793,40,4408,2,0.02434856817126274,0.8076390624046326,0.7903764247894287
2,97,4451,0.6928333333333334,0.5800000093877316,43,4451,2,0.0006502601318061352,0.7590305805206299,0.7809249758720398
2,98,4475,0.6896666666666667,0.7700000051409006,24,4475,2,0.0006072763353586197,0.7904643416404724,0.7990542650222778
2,99,4525,0.6865,-0.4999999888241291,50,4525,2,0.020200040191411972,0.7868929505348206,0.7789878249168396
2,100,4544,0.6833333333333333,0.8200000040233135,19,4544,2,0.04540589079260826,0.7963901162147522,0.7429576516151428
2,101,4594,0.6801666666666667,-0.4999999888241291,50,4594,2,0.0013326359912753105,0.8122687935829163,0.8286396265029907
2,102,4608,0.677,0.8700000029057264,14,4608,2,0.0005052154883742332,0.7729066014289856,0.7940456867218018
2,103,4641,0.6738333333333333,0.6800000071525574,33,4641,2,0.02050495706498623,0.7860752940177917,0.7657394409179688
2,104,4669,0.6706666666666667,0.7300000060349703,28,4669,2,0.0022741060238331556,0.7699231505393982,0.7988443970680237
2,105,4690,0.6675,0.8000000044703484,21,4690,2,0.0007174976635724306,0.7807316184043884,0.7757970094680786
2,106,4717,0.6643333333333333,0.7400000058114529,27,4717,2,0.0012108904775232077,0.7759928703308105,0.8061359524726868
2,107,4767,0.6611666666666667,-0.4999999888241291,50,4767,2,0.00021774791821371764,0.7890648245811462,0.7903286218643188
2,108,4817,0.658,-0.4999999888241291,50,4817,2,0.002012744313105941,0.7830549478530884,0.8027072548866272
2,109,4843,0.6548333333333334,0.7500000055879354,26,4843,2,0.0010588443838059902,0.7791715264320374,0.8049437999725342
2,110,4884,0.6516666666666667,0.6000000089406967,41,4884,2,0.019018130376935005,0.7615619897842407,0.7576661109924316
2,111,4919,0.6485000000000001,0.6600000075995922,35,4919,2,0.002087618224322796,0.7658544778823853,0.8058192133903503
2,112,4943,0.6453333333333333,0.7700000051409006,24,4943,2,0.01698099449276924,0.7803815603256226,0.7697526812553406
2,113,4993,0.6421666666666668,-0.4999999888241291,50,4993,2,0.001698202220723033,0.7632244825363159,0.7884142994880676
2,114,5043,0.639,-0.4999999888241291,50,5043,2,0.022987941280007362,0.7732022404670715,0.7678142189979553
2,115,5066,0.6358333333333333,0.7800000049173832,23,5066,2,0.0008639227016828954,0.7784741520881653,0.7992381453514099
2,116,5103,0.6326666666666667,0.640000008046627,37,5103,2,0.03640764206647873,0.7851495742797852,0.7424496412277222
2,117,5129,0.6295,0.7500000055879354,26,5129,2,0.0006141963531263173,0.7652484178543091,0.7843607664108276
2,118,5147,0.6263333333333334,0.8300000037997961,18,5147,2,0.0007909378036856651,0.7825291156768799,0.8002416491508484
2,119,5178,0.6231666666666666,0.7000000067055225,31,5178,2,0.00041742221219465137,0.783525824546814,0.7953203916549683
2,120,5226,0.62,0.5300000105053186,48,5226,2,0.019720634445548058,0.7889742255210876,0.7736206650733948
2,121,5243,0.6168333333333333,0.8400000035762787,17,5243,2,0.0006781276897527277,0.7991727590560913,0.8148759603500366
2,122,5286,0.6136666666666667,0.5800000093877316,43,5286,2,0.026006268337368965,0.811432957649231,0.7899549603462219
2,123,5336,0.6105,-0.4999999888241291,50,5336,2,0.03979348763823509,0.824056088924408,0.7489265203475952
2,124,5363,0.6073333333333333,0.7400000058114529,27,5363,2,0.018034381791949272,0.7998619675636292,0.7923572659492493
2,125,5404,0.6041666666666667,0.6000000089406967,41,5404,2,0.0024890999775379896,0.8323443531990051,0.833723247051239
2,126,5416,0.601,0.8900000024586916,12,5416,2,0.0018447742331773043,0.8002898097038269,0.8271046280860901
2,127,5445,0.5978333333333333,0.7200000062584877,29,5445,2,0.00079018046380952,0.839613676071167,0.8441710472106934
2,128,5459,0.5946666666666667,0.8700000029057264,14,5459,2,0.0004629740724340081,0.8017397522926331,0.8199318051338196
2,129,5509,0.5915,-0.4999999888241291,50,5509,2,0.0010490643326193094,0.8146215081214905,0.8138946890830994
2,130,5559,0.5883333333333334,-0.4999999888241291,50,5559,2,0.025338441133499146,0.8256717324256897,0.8137725591659546
2,131,5586,0.5851666666666667,0.7400000058114529,27,5586,2,0.000478822534205392,0.8472418189048767,0.8620268702507019
2,132,5617,0.5820000000000001,0.7000000067055225,31,5617,2,0.0005324758822098374,0.822024405002594,0.8325371742248535
2,133,5667,0.5788333333333333,-0.4999999888241291,50,5667,2,0.0005269641405902803,0.8333867788314819,0.8338825702667236
2,134,5700,0.5756666666666668,0.6800000071525574,33,5700,2,0.0005735711893066764,0.8342425227165222,0.8342685699462891
2,135,5730,0.5725,0.7100000064820051,30,5730,2,0.00041304665501229465,0.8287968635559082,0.8459448218345642
2,136,5751,0.5693333333333334,0.8000000044703484,21,5751,2,0.057023003697395325,0.8110461235046387,0.7527141571044922
2,137,5777,0.5661666666666667,0.7500000055879354,26,5777,2,0.04074350744485855,0.8278321623802185,0.7896936535835266
2,138,5816,0.563,0.6200000084936619,39,5816,2,0.000672912981826812,0.816788375377655,0.8318111300468445
2,139,5857,0.5598333333333334,0.6000000089406967,41,5857,2,0.021788593381643295,0.8225830793380737,0.8158994317054749
2,140,5907,0.5566666666666666,-0.4999999888241291,50,5907,2,0.024580080062150955,0.8051020503044128,0.8068571090698242
2,141,5932,0.5535000000000001,0.760000005364418,25,5932,2,0.03127596527338028,0.8047289252281189,0.7637640237808228
2,142,5971,0.5503333333333333,0.6200000084936619,39,5971,2,0.0002510074118617922,0.7973056435585022,0.8078480958938599
2,143,5993,0.5471666666666667,0.7900000046938658,22,5993,2,0.00028846043278463185,0.7832289338111877,0.7879551649093628
2,144,6024,0.544,0.7000000067055225,31,6024,2,0.018195493146777153,0.7948922514915466,0.7738344073295593
2,145,6044,0.5408333333333333,0.8100000042468309,20,6044,2,0.0006182001670822501,0.787417471408844,0.7981327772140503
2,146,6094,0.5376666666666667,-0.4999999888241291,50,6094,2,0.0004952525487169623,0.7921313047409058,0.8030051589012146
2,147,6106,0.5345,0.8900000024586916,12,6106,2,0.0004449533298611641,0.7769876718521118,0.7890686392784119
2,148,6122,0.5313333333333333,0.8500000033527613,16,6122,2,0.01884855329990387,0.7863913774490356,0.7820709943771362
2,149,6138,0.5281666666666667,0.8500000033527613,16,6138,2,0.017994726076722145,0.7704533338546753,0.7571349740028381
2,150,6165,0.525,0.7400000058114529,27,6165,2,0.00025385431945323944,0.7991918325424194,0.7996176481246948
2,151,6192,0.5218333333333334,0.7400000058114529,27,6192,2,0.04065703600645065,0.778967022895813,0.7611380815505981
2,152,6217,0.5186666666666666,0.760000005364418,25,6217,2,0.0007622194825671613,0.7933579683303833,0.8030973672866821
2,153,6267,0.5155000000000001,-0.4999999888241291,50,6267,2,0.0008290811674669385,0.7813040614128113,0.8072460293769836
2,154,6289,0.5123333333333333,0.7900000046938658,22,6289,2,0.0004976933123543859,0.7567253708839417,0.7794389128684998
2,155,6315,0.5091666666666667,0.7500000055879354,26,6315,2,0.0009392468491569161,0.7637098431587219,0.7917406558990479
2,156,6339,0.506,0.7700000051409006,24,6339,2,0.001958905952051282,0.7710344791412354,0.8047142028808594
2,157,6373,0.5028333333333334,0.6700000073760748,34,6373,2,0.0007182118715718389,0.7634403705596924,0.7762781381607056
2,158,6392,0.4996666666666667,0.8200000040233135,19,6392,2,0.023007143288850784,0.7815462350845337,0.770334780216217
2,159,6410,0.49650000000000005,0.8300000037997961,18,6410,2,0.00037257815711200237,0.7866658568382263,0.7947291731834412
2,160,6442,0.4933333333333334,0.69000000692904,32,6442,2,0.002046542940661311,0.7665546536445618,0.789413571357727
2,161,6465,0.49016666666666675,0.7800000049173832,23,6465,2,0.0042221141047775745,0.7654536366462708,0.8084126114845276
2,162,6482,0.487,0.8400000035762787,17,6482,2,0.0006725749699398875,0.7752826809883118,0.8095868825912476
2,163,6513,0.48383333333333334,0.7000000067055225,31,6513,2,0.001220335834659636,0.7994458079338074,0.8192689418792725
2,164,6534,0.4806666666666667,0.8000000044703484,21,6534,2,0.03606481850147247,0.7704201340675354,0.7346616983413696
2,165,6550,0.47750000000000004,0.8500000033527613,16,6550,2,0.02381528541445732,0.7898793816566467,0.7686828374862671
2,166,6567,0.4743333333333334,0.8400000035762787,17,6567,2,0.017793746665120125,0.7788184881210327,0.7686219811439514
2,167,6607,0.47116666666666673,0.6100000087171793,40,6607,2,0.023444756865501404,0.7999616861343384,0.7870622277259827
2,168,6627,0.46799999999999997,0.8100000042468309,20,6627,2,0.0011846281122416258,0.7922118902206421,0.805254340171814
2,169,6652,0.4648333333333333,0.760000005364418,25,6652,2,0.0010478071635589004,0.7781716585159302,0.794922947883606
2,170,6680,0.46166666666666667,0.7300000060349703,28,6680,2,0.021059401333332062,0.8033955097198486,0.7917438745498657
2,171,6710,0.4585,0.7100000064820051,30,6710,2,0.0007673123618587852,0.8008095026016235,0.8124595284461975
2,172,6733,0.45533333333333337,0.7800000049173832,23,6733,2,0.0005482528358697891,0.7990085482597351,0.8152498006820679
2,173,6745,0.4521666666666667,0.8900000024586916,12,6745,2,0.0007812383701093495,0.783658504486084,0.7994876503944397
2,174,6766,0.44900000000000007,0.8000000044703484,21,6766,2,0.00044093740871176124,0.7863829135894775,0.8062723875045776
2,175,6780,0.4458333333333333,0.8700000029057264,14,6780,2,0.0007200585096143186,0.8205013871192932,0.8341081738471985
2,176,6804,0.44266666666666665,0.7700000051409006,24,6804,2,0.020622877404093742,0.7980411052703857,0.779259443283081
2,177,6824,0.4395,0.8100000042468309,20,6824,2,0.0003349245816934854,0.8063656091690063,0.8198392987251282
2,178,6849,0.43633333333333335,0.760000005364418,25,6849,2,0.017102904617786407,0.7932111620903015,0.7978695631027222
2,179,6885,0.4331666666666667,0.6500000078231096,36,6885,2,0.00030650023836642504,0.8026575446128845,0.8167839646339417
2,180,6903,0.43000000000000005,0.8300000037997961,18,6903,2,0.0010525756515562534,0.7977355718612671,0.8177922964096069
2,181,6926,0.4268333333333333,0.7800000049173832,23,6926,2,0.04551461338996887,0.815593957901001,0.7775018215179443
2,182,6968,0.42366666666666664,0.5900000091642141,42,6968,2,0.0004422697820700705,0.8170626163482666,0.8144087195396423
2,183,6988,0.4205,0.8100000042468309,20,6988,2,0.0002633663243614137,0.8100890517234802,0.8151026964187622
2,184,7012,0.41733333333333344,0.7700000051409006,24,7012,2,0.00012188379332656041,0.8376864790916443,0.8441113233566284
2,185,7027,0.4141666666666667,0.8600000031292439,15,7027,2,0.0004272427468094975,0.8127111196517944,0.8247459530830383
2,186,7056,0.41100000000000003,0.7200000062584877,29,7056,2,0.02103034220635891,0.7990671992301941,0.7968326210975647
2,187,7106,0.4078333333333334,-0.4999999888241291,50,7106,2,0.00018902041483670473,0.8309856057167053,0.8374461531639099
2,188,7142,0.4046666666666666,0.6500000078231096,36,7142,2,0.0004993223119527102,0.8361186385154724,0.8309940695762634
2,189,7159,0.4015000000000001,0.8400000035762787,17,7159,2,0.017509017139673233,0.7859140634536743,0.7538129091262817
2,190,7181,0.39833333333333343,0.7900000046938658,22,7181,2,0.02055116929113865,0.8134475946426392,0.810685396194458
2,191,7202,0.39516666666666667,0.8000000044703484,21,7202,2,0.00013117436901666224,0.8110617399215698,0.8156235814094543
2,192,7216,0.392,0.8700000029057264,14,7216,2,0.00016777914424892515,0.8135794401168823,0.820679783821106
2,193,7232,0.38883333333333336,0.8500000033527613,16,7232,2,0.00031509395921602845,0.8064014911651611,0.8228008151054382
2,194,7244,0.3856666666666667,0.8900000024586916,12,7244,2,0.0005456554354168475,0.8094489574432373,0.8247103691101074
2,195,7258,0.38250000000000006,0.8700000029057264,14,7258,2,0.0007863272912800312,0.8042567372322083,0.8262790441513062
2,196,7290,0.3793333333333334,0.69000000692904,32,7290,2,0.0008179774158634245,0.7923300266265869,0.8233879208564758
2,197,7304,0.37616666666666676,0.8700000029057264,14,7304,2,0.00041064355173148215,0.834827721118927,0.8483350276947021
2,198,7320,0.373,0.8500000033527613,16,7320,2,0.00022600364172831178,0.8055288195610046,0.808331310749054
2,199,7334,0.36983333333333335,0.8700000029057264,14,7334,2,0.0003929070953745395,0.8076428174972534,0.8183881044387817
2,200,7353,0.3666666666666667,0.8200000040233135,19,7353,2,0.0004714714305009693,0.8057761192321777,0.813003420829773
2,201,7367,0.36350000000000005,0.8700000029057264,14,7367,2,0.0004060399951413274,0.8125388622283936,0.8271489143371582
2,202,7383,0.3603333333333334,0.8500000033527613,16,7383,2,0.0004996438510715961,0.8081886172294617,0.8255927562713623
2,203,7401,0.35716666666666674,0.8300000037997961,18,7401,2,0.0012205634266138077,0.839369535446167,0.8560864925384521
2,204,7411,0.354,0.9100000020116568,10,7411,2,0.00026715671992860734,0.8067433834075928,0.82585608959198
2,205,7421,0.35083333333333333,0.9100000020116568,10,7421,2,0.020042061805725098,0.8012697100639343,0.7855997085571289
2,206,7433,0.3476666666666667,0.8900000024586916,12,7433,2,0.0015179443871602416,0.7774510979652405,0.8163291811943054
2,207,7451,0.34450000000000003,0.8300000037997961,18,7451,2,0.00028624580590985715,0.8097071051597595,0.8151205778121948
2,208,7467,0.3413333333333334,0.8500000033527613,16,7467,2,0.02601323276758194,0.8096500635147095,0.8074953556060791
2,209,7488,0.3381666666666667,0.8000000044703484,21,7488,2,0.00036550083314068615,0.8116647601127625,0.8203574419021606
2,210,7504,0.3350000000000001,0.8500000033527613,16,7504,2,0.020287547260522842,0.8166821002960205,0.8069354295730591
2,211,7524,0.3318333333333333,0.8100000042468309,20,7524,2,0.0007498556515201926,0.8215266466140747,0.8477419018745422
2,212,7536,0.32866666666666666,0.8900000024586916,12,7536,2,0.026976579800248146,0.8348774909973145,0.8271300196647644
2,213,7552,0.3255,0.8500000033527613,16,7552,2,0.027060218155384064,0.8496113419532776,0.8184993267059326
2,214,7567,0.32233333333333336,0.8600000031292439,15,7567,2,0.00032430628198198974,0.802579402923584,0.827193021774292
2,215,7584,0.3191666666666667,0.8400000035762787,17,7584,2,0.00016885987133719027,0.8047639727592468,0.8115757703781128
2,216,7598,0.31600000000000006,0.8700000029057264,14,7598,2,0.0011172598460689187,0.794613778591156,0.8284339904785156
2,217,7618,0.3128333333333333,0.8100000042468309,20,7618,2,0.0218750461935997,0.8220230340957642,0.8133249878883362
2,218,7630,0.30966666666666665,0.8900000024586916,12,7630,2,0.0009358320967294276,0.8133674263954163,0.8434144258499146
2,219,7652,0.3065,0.7900000046938658,22,7652,2,0.0007405243813991547,0.8175278902053833,0.8406991958618164
2,220,7670,0.30333333333333345,0.8300000037997961,18,7670,2,0.00047565175918862224,0.8076003789901733,0.8301407694816589
2,221,7680,0.3001666666666667,0.9100000020116568,10,7680,2,0.0012572865234687924,0.8383164405822754,0.8600703477859497
2,222,7692,0.29700000000000004,0.8900000024586916,12,7692,2,0.001502010622061789,0.7854621410369873,0.8211716413497925
2,223,7707,0.2938333333333334,0.8600000031292439,15,7707,2,0.022298278287053108,0.8271067142486572,0.8159310221672058
2,224,7721,0.29066666666666663,0.8700000029057264,14,7721,2,0.00031390515505336225,0.8346897959709167,0.8381651043891907
2,225,7739,0.2875000000000001,0.8300000037997961,18,7739,2,0.0004506320401560515,0.8266378045082092,0.8513466715812683
2,226,7757,0.28433333333333344,0.8300000037997961,18,7757,2,0.0009368918254040182,0.8204860687255859,0.8500770330429077
2,227,7770,0.2811666666666667,0.880000002682209,13,7770,2,0.01757087931036949,0.818615734577179,0.8119565844535828
2,228,7786,0.278,0.8500000033527613,16,7786,2,0.0002869762829504907,0.8550599813461304,0.8673745393753052
2,229,7802,0.2748333333333334,0.8500000033527613,16,7802,2,0.0005728862597607076,0.7951234579086304,0.8172654509544373
2,230,7814,0.2716666666666666,0.8900000024586916,12,7814,2,0.00016841375327203423,0.8256610631942749,0.8384816646575928
2,231,7836,0.26850000000000007,0.7900000046938658,22,7836,2,0.00019063263607677072,0.835364818572998,0.8509271144866943
2,232,7851,0.2653333333333334,0.8600000031292439,15,7851,2,0.0006012513185851276,0.8169950246810913,0.852375328540802
2,233,7870,0.26216666666666677,0.8200000040233135,19,7870,2,0.022723237052559853,0.814625084400177,0.7972302436828613
2,234,7886,0.259,0.8500000033527613,16,7886,2,0.00046074544661678374,0.8213880658149719,0.8266415596008301
2,235,7900,0.25583333333333336,0.8700000029057264,14,7900,2,0.027033701539039612,0.8220479488372803,0.8100932836532593
2,236,7928,0.2526666666666667,0.7300000060349703,28,7928,2,0.0002205818600486964,0.8442475199699402,0.8539309501647949
2,237,7950,0.24950000000000006,0.7900000046938658,22,7950,2,0.0002923425636254251,0.8440185189247131,0.8533563613891602
