seed,episode,global_step,epsilon,episode_return,episode_steps,buffer_size,reward_weights_norm,sr_loss,reward_loss,total_loss,mean_q
0,20,978,0.9366666666666666,-0.4999999888241291,50,978,0.31849342584609985,0.012710077688097954,1.5282814729289385e-06,0.012740643694996834,-0.019045153632760048
0,21,1028,0.9335,-0.4999999888241291,50,1028,0.33343106508255005,0.012111295945942402,2.0103864244447323e-06,0.012151503935456276,-0.04033708572387695
0,22,1078,0.9303333333333333,-0.4999999888241291,50,1078,0.34179624915122986,0.04182165488600731,5.239764391262725e-07,0.04183213412761688,-0.012621846981346607
0,23,1128,0.9271666666666667,-0.4999999888241291,50,1128,0.353855699300766,0.018677901476621628,2.101676500387839e-06,0.018719935789704323,-0.020134150981903076
0,24,1178,0.924,-0.4999999888241291,50,1178,0.36300143599510193,0.02098223939538002,0.019615566357970238,0.4132935702800751,-0.014457114972174168
0,25,1228,0.9208333333333334,-0.4999999888241291,50,1228,0.3700534999370575,0.011009400710463524,1.4632119018642697e-06,0.011038664728403091,0.019663775339722633
0,26,1278,0.9176666666666666,-0.4999999888241291,50,1278,0.37350723147392273,0.013617360033094883,1.796139031284838e-06,0.013653283007442951,0.034751106053590775
0,27,1328,0.9145,-0.4999999888241291,50,1328,0.3708028793334961,0.10876303911209106,1.851833303589956e-06,0.10880007594823837,0.09393834322690964
0,28,1378,0.9113333333333333,-0.4999999888241291,50,1378,0.3830277621746063,0.049364592880010605,1.739802428346593e-06,0.04939938709139824,0.09930846840143204
0,29,1428,0.9081666666666667,-0.4999999888241291,50,1428,0.38355496525764465,0.0589228980243206,1.4021439938005642e-06,0.058950942009687424,0.0711585208773613
0,30,1478,0.905,-0.4999999888241291,50,1478,0.37970802187919617,0.07765655219554901,5.108709046908189e-06,0.07775872945785522,0.09251914918422699
0,31,1528,0.9018333333333334,-0.4999999888241291,50,1528,0.3825207054615021,0.012217097915709019,3.4265153772139456e-06,0.012285628356039524,0.0967395007610321
0,32,1578,0.8986666666666667,-0.4999999888241291,50,1578,0.38123905658721924,0.014597504399716854,2.87640750684659e-06,0.014655032195150852,0.06824110448360443
0,33,1628,0.8955,-0.4999999888241291,50,1628,0.38904497027397156,0.13912682235240936,2.737606337177567e-06,0.13918156921863556,0.06469978392124176
0,34,1654,0.8923333333333333,0.7500000055879354,26,1654,0.3912360966205597,0.012153798714280128,6.362966360029532e-06,0.012281058356165886,0.018735283985733986
0,35,1704,0.8891666666666667,-0.4999999888241291,50,1704,0.4021762013435364,0.039330776780843735,0.02330773137509823,0.5054854154586792,-0.022080659866333008
0,36,1754,0.886,-0.4999999888241291,50,1754,0.40033742785453796,0.006744887679815292,8.463027825200697e-07,0.006761813536286354,-0.004408016800880432
0,37,1804,0.8828333333333334,-0.4999999888241291,50,1804,0.3987845778465271,0.0909062847495079,3.7385379982879385e-06,0.09098105877637863,-0.012685487046837807
0,38,1854,0.8796666666666667,-0.4999999888241291,50,1854,0.40605032444000244,0.021983923390507698,5.95821620663628e-06,0.022103087976574898,-0.015185333788394928
0,39,1904,0.8765000000000001,-0.4999999888241291,50,1904,0.4160933494567871,0.016380779445171356,6.464867055910872e-06,0.016510076820850372,-0.021743617951869965
0,40,1954,0.8733333333333333,-0.4999999888241291,50,1954,0.42643019556999207,0.014001957140862942,2.1610019302897854e-06,0.014045177027583122,-0.04169600456953049
0,41,2004,0.8701666666666666,-0.4999999888241291,50,2004,0.42163243889808655,0.08082981407642365,2.6280984002369223e-06,0.08088237792253494,-0.016075000166893005
0,42,2054,0.867,-0.4999999888241291,50,2054,0.419062077999115,0.1618797779083252,0.0015765464631840587,0.1934107095003128,-0.03271900489926338
0,43,2104,0.8638333333333333,-0.4999999888241291,50,2104,0.40886425971984863,0.019483432173728943,3.6658714179793606e-06,0.019556749612092972,-0.015614910051226616
0,44,2154,0.8606666666666667,-0.4999999888241291,50,2154,0.40623220801353455,0.09378059208393097,4.977139269612962e-06,0.09388013184070587,0.017200380563735962
0,45,2204,0.8575,-0.4999999888241291,50,2204,0.40539106726646423,0.020356222987174988,2.301901076862123e-06,0.02040226012468338,0.03839421272277832
0,46,2254,0.8543333333333334,-0.4999999888241291,50,2254,0.4042849838733673,0.011878211982548237,1.0068468327517621e-05,0.012079581618309021,0.002627516631036997
0,47,2304,0.8511666666666666,-0.4999999888241291,50,2304,0.40440768003463745,0.06490904837846756,1.6223240209001233e-06,0.06494149565696716,-0.019380174577236176
0,48,2354,0.848,-0.4999999888241291,50,2354,0.40655890107154846,0.04481366649270058,1.7949577113540727e-06,0.044849567115306854,-0.013508413918316364
0,49,2404,0.8448333333333333,-0.4999999888241291,50,2404,0.404582679271698,0.010929390788078308,1.4098493466008222e-06,0.010957587510347366,-0.003858195850625634
0,50,2454,0.8416666666666667,-0.4999999888241291,50,2454,0.4003661870956421,0.018341096118092537,8.15519433672307e-06,0.018504200503230095,0.028271710500121117
0,51,2504,0.8385,-0.4999999888241291,50,2504,0.4095868468284607,0.033574771136045456,2.6463912945473567e-06,0.033627700060606,-0.03395073488354683
0,52,2554,0.8353333333333334,-0.4999999888241291,50,2554,0.41628187894821167,0.024250946938991547,0.024457525461912155,0.513401448726654,-0.050620149821043015
0,53,2604,0.8321666666666667,-0.4999999888241291,50,2604,0.42214637994766235,0.03448675572872162,0.0017051550094038248,0.06858985126018524,-0.06002293899655342
0,54,2654,0.829,-0.4999999888241291,50,2654,0.42782530188560486,0.0521884560585022,6.472660061263014e-06,0.05231790989637375,-0.047240421175956726
0,55,2689,0.8258333333333334,0.6600000075995922,35,2689,0.4239121675491333,0.015727566555142403,9.942355063685682e-06,0.015926413238048553,0.004903725348412991
0,56,2739,0.8226666666666667,-0.4999999888241291,50,2739,0.4229198396205902,0.010662167333066463,9.306704669143073e-07,0.010680780746042728,0.044851772487163544
0,57,2755,0.8195,0.8500000033527613,16,2755,0.4237338900566101,0.035255834460258484,1.1088648534496315e-05,0.03547760844230652,0.06035229563713074
0,58,2805,0.8163333333333334,-0.4999999888241291,50,2805,0.4230336844921112,0.007162176538258791,1.3848437447450124e-05,0.007439145352691412,0.09863102436065674
0,59,2855,0.8131666666666667,0.5100000109523535,50,2855,0.4255811870098114,0.007565182633697987,1.394764240103541e-05,0.007844135165214539,0.12119369208812714
0,60,2905,0.81,-0.4999999888241291,50,2905,0.4270181655883789,0.007346488535404205,2.5462320991209708e-05,0.007855734787881374,0.14080305397510529
0,61,2923,0.8068333333333333,0.8300000037997961,18,2923,0.4325915575027466,0.008781744167208672,4.158450337854447e-06,0.008864913135766983,0.17740046977996826
0,62,2973,0.8036666666666666,-0.4999999888241291,50,2973,0.43460166454315186,0.012875441461801529,5.883043741050642e-06,0.012993101961910725,0.21425363421440125
0,63,3023,0.8005,-0.4999999888241291,50,3023,0.43024495244026184,0.043180741369724274,1.6447091184090823e-05,0.04350968450307846,0.18275973200798035
0,64,3070,0.7973333333333333,0.5400000102818012,47,3070,0.42693305015563965,0.01616780459880829,8.019171218620613e-06,0.01632818765938282,0.18653899431228638
0,65,3120,0.7941666666666667,-0.4999999888241291,50,3120,0.43089866638183594,0.05320121720433235,1.3513363228412345e-05,0.053471483290195465,0.1933070868253708
0,66,3170,0.791,-0.4999999888241291,50,3170,0.43664833903312683,0.015806786715984344,0.0013835568679496646,0.043477922677993774,0.23368099331855774
0,67,3220,0.7878333333333334,-0.4999999888241291,50,3220,0.4401525855064392,0.010898756794631481,1.5076977888384135e-06,0.010928911156952381,0.21932324767112732
0,68,3270,0.7846666666666666,-0.4999999888241291,50,3270,0.43660813570022583,0.014526339247822762,4.245046147843823e-05,0.015375348739326,0.21585924923419952
0,69,3320,0.7815,-0.4999999888241291,50,3320,0.43736013770103455,0.05451393127441406,0.002249989192932844,0.0995137169957161,0.18765397369861603
0,70,3370,0.7783333333333333,-0.4999999888241291,50,3370,0.4348680377006531,0.007276155054569244,4.0094701034831814e-06,0.007356344256550074,0.22747263312339783
0,71,3420,0.7751666666666667,-0.4999999888241291,50,3420,0.4266281723976135,0.013815155252814293,0.0012142916675657034,0.038100987672805786,0.18986080586910248
0,72,3470,0.772,-0.4999999888241291,50,3470,0.4140574634075165,0.008711090311408043,2.8399654183886014e-06,0.008767889812588692,0.16766142845153809
0,73,3520,0.7688333333333334,-0.4999999888241291,50,3520,0.4032013714313507,0.008993487805128098,0.0005420969682745636,0.019835427403450012,0.1680353283882141
0,74,3570,0.7656666666666667,-0.4999999888241291,50,3570,0.4038466513156891,0.007851671427488327,5.007545496482635e-06,0.007951822131872177,0.1455375850200653
0,75,3620,0.7625,-0.4999999888241291,50,3620,0.40724071860313416,0.03183012828230858,0.030711758881807327,0.6460652947425842,0.11278568208217621
0,76,3670,0.7593333333333333,-0.4999999888241291,50,3670,0.41106945276260376,0.010046425275504589,8.600121873314492e-06,0.010218427516520023,0.139797642827034
0,77,3720,0.7561666666666667,-0.4999999888241291,50,3720,0.4037175178527832,0.06043323129415512,4.095809799764538e-06,0.060515146702528,0.09328168630599976
0,78,3770,0.753,-0.4999999888241291,50,3770,0.40373119711875916,0.030741054564714432,0.022525185719132423,0.4812447726726532,0.09654802083969116
0,79,3820,0.7498333333333334,-0.4999999888241291,50,3820,0.4050035774707794,0.01336253434419632,5.056485861132387e-06,0.01346366386860609,0.12399809062480927
0,80,3870,0.7466666666666667,-0.4999999888241291,50,3870,0.40340861678123474,0.09337922185659409,0.0007787666982039809,0.10895455628633499,0.08419579267501831
0,81,3920,0.7435,-0.4999999888241291,50,3920,0.4110196828842163,0.013098331168293953,1.2473973583837505e-05,0.013347811065614223,0.12617506086826324
0,82,3970,0.7403333333333333,-0.4999999888241291,50,3970,0.4164985418319702,0.018146324902772903,8.344602065335494e-06,0.018313216045498848,0.14245569705963135
0,83,4020,0.7371666666666667,-0.4999999888241291,50,4020,0.42088204622268677,0.06292366236448288,6.255641892494168e-06,0.06304877251386642,0.12494070827960968
0,84,4070,0.734,-0.4999999888241291,50,4070,0.42313459515571594,0.07433978468179703,1.0998579455190338e-05,0.0745597556233406,0.04418948292732239
0,85,4120,0.7308333333333333,-0.4999999888241291,50,4120,0.43420910835266113,0.04230046644806862,0.015091395936906338,0.3441283702850342,0.023421723395586014
0,86,4170,0.7276666666666667,-0.4999999888241291,50,4170,0.4460345208644867,0.03011501580476761,4.498623820836656e-05,0.031014740467071533,0.08851300925016403
0,87,4220,0.7245,-0.4999999888241291,50,4220,0.44749313592910767,0.08408700674772263,0.019280921667814255,0.4697054624557495,0.13633045554161072
0,88,4270,0.7213333333333334,-0.4999999888241291,50,4270,0.4491909146308899,0.03965967893600464,6.321879027382238e-06,0.039786115288734436,0.2291433960199356
0,89,4320,0.7181666666666666,-0.4999999888241291,50,4320,0.4563506543636322,0.0354732908308506,4.830581474379869e-06,0.03556990250945091,0.3099365830421448
0,90,4370,0.7150000000000001,-0.4999999888241291,50,4370,0.4544156789779663,0.03944263979792595,3.516770448186435e-05,0.04014599323272705,0.2744709849357605
0,91,4420,0.7118333333333333,-0.4999999888241291,50,4420,0.47307345271110535,0.039576686918735504,6.821935130574275e-06,0.03971312567591667,0.2659018039703369
0,92,4470,0.7086666666666668,-0.4999999888241291,50,4470,0.4619622230529785,0.04480614885687828,2.1200105038587935e-05,0.04523015022277832,0.2033073902130127
0,93,4520,0.7055,-0.4999999888241291,50,4520,0.46488240361213684,0.1282537877559662,0.017957748845219612,0.48740875720977783,0.1412540078163147
0,94,4570,0.7023333333333333,-0.4999999888241291,50,4570,0.4583764672279358,0.06753584742546082,8.616575541964266e-06,0.06770817935466766,0.0687916949391365
0,95,4620,0.6991666666666667,-0.4999999888241291,50,4620,0.4588572680950165,0.07498204708099365,4.7955136324162595e-06,0.07507795840501785,0.06560266017913818
0,96,4670,0.696,-0.4999999888241291,50,4670,0.4578944742679596,0.04904213920235634,8.0187537605525e-06,0.049202512949705124,0.07465529441833496
0,97,4720,0.6928333333333334,-0.4999999888241291,50,4720,0.4527752101421356,0.06233331933617592,2.7635649075818947e-06,0.0623885914683342,0.08838801085948944
0,98,4770,0.6896666666666667,-0.4999999888241291,50,4770,0.4635853171348572,0.2150162011384964,4.999800876248628e-05,0.21601615846157074,0.13573826849460602
0,99,4820,0.6865,-0.4999999888241291,50,4820,0.4635455906391144,0.12634770572185516,3.757137892534956e-05,0.12709912657737732,0.15076325833797455
0,100,4870,0.6833333333333333,-0.4999999888241291,50,4870,0.46220406889915466,0.12867188453674316,8.803325181361288e-05,0.13043254613876343,0.19113987684249878
0,101,4920,0.6801666666666667,-0.4999999888241291,50,4920,0.4576059579849243,0.12205667793750763,1.5576100850012153e-05,0.12236820161342621,0.14237824082374573
0,102,4970,0.677,-0.4999999888241291,50,4970,0.46376562118530273,0.06538240611553192,4.140824785281438e-06,0.06546521931886673,0.022547295317053795
0,103,5020,0.6738333333333333,-0.4999999888241291,50,5000,0.4620344638824463,0.06898832321166992,7.770423508191016e-06,0.06914373487234116,-0.0014109646435827017
0,104,5070,0.6706666666666667,-0.4999999888241291,50,5000,0.4651447534561157,0.0032252026721835136,2.824037437676452e-06,0.0032816834282130003,-0.031507834792137146
0,105,5120,0.6675,-0.4999999888241291,50,5000,0.467285692691803,0.13254886865615845,1.4474750287263305e-06,0.1325778216123581,-0.03428427129983902
0,106,5170,0.6643333333333333,-0.4999999888241291,50,5000,0.4648262560367584,0.06625429540872574,1.8619142792886123e-05,0.06662667542695999,-0.013953085988759995
0,107,5207,0.6611666666666667,0.640000008046627,37,5000,0.4657036364078522,0.116893470287323,6.480608135461807e-06,0.11702308058738708,-0.0409383624792099
0,108,5257,0.658,-0.4999999888241291,50,5000,0.46291667222976685,0.05736308544874191,1.394962782796938e-05,0.057642076164484024,-0.031804583966732025
0,109,5307,0.6548333333333334,-0.4999999888241291,50,5000,0.4687235653400421,0.004244471900165081,2.7587118438532343e-06,0.004299646243453026,-0.06867285072803497
0,110,5357,0.6516666666666667,-0.4999999888241291,50,5000,0.46282288432121277,0.07531052827835083,3.1621509606338805e-06,0.07537376880645752,-0.050534263253211975
0,111,5407,0.6485000000000001,-0.4999999888241291,50,5000,0.46558499336242676,0.06261364370584488,1.2900729871034855e-06,0.06263944506645203,-0.049158286303281784
0,112,5457,0.6453333333333333,-0.4999999888241291,50,5000,0.4646218419075012,0.0060824439860880375,4.780060407938436e-06,0.006178045179694891,-0.037305012345314026
0,113,5507,0.6421666666666668,-0.4999999888241291,50,5000,0.4655001759529114,0.005520355887711048,1.1372801054676529e-05,0.005747811868786812,-0.07547057420015335
0,114,5557,0.639,-0.4999999888241291,50,5000,0.4570838212966919,0.006239370442926884,1.0445476164022693e-06,0.006260261405259371,-0.06256695836782455
0,115,5607,0.6358333333333333,-0.4999999888241291,50,5000,0.4576174020767212,0.0077569494023919106,1.188055921375053e-05,0.007994560524821281,-0.05983996018767357
0,116,5657,0.6326666666666667,-0.4999999888241291,50,5000,0.46468251943588257,0.01373155228793621,3.437955228946521e-06,0.013800311833620071,-0.04606034979224205
0,117,5707,0.6295,-0.4999999888241291,50,5000,0.4702310562133789,0.010907787829637527,3.595375574150239e-06,0.010979695245623589,-0.00388215365819633
0,118,5757,0.6263333333333334,-0.4999999888241291,50,5000,0.4748880863189697,0.00771610951051116,1.5828529740247177e-06,0.007747766561806202,-0.011776815168559551
0,119,5807,0.6231666666666666,-0.4999999888241291,50,5000,0.4776909351348877,0.039022549986839294,0.023350877687335014,0.506040096282959,0.037720512598752975
0,120,5857,0.62,0.5100000109523535,50,5000,0.4742882251739502,0.007388632744550705,3.095962711086031e-06,0.007450552191585302,0.013869334943592548
0,121,5907,0.6168333333333333,-0.4999999888241291,50,5000,0.4836673140525818,0.00920555554330349,1.4070361430640332e-05,0.009486963041126728,0.07307600975036621
0,122,5957,0.6136666666666667,-0.4999999888241291,50,5000,0.48780161142349243,0.013342546299099922,1.6296222383971326e-05,0.01366847101598978,0.0181758813560009
0,123,6007,0.6105,-0.4999999888241291,50,5000,0.490247517824173,0.015740353614091873,3.5898169699066784e-06,0.01581214927136898,-0.0007408565143123269
0,124,6057,0.6073333333333333,-0.4999999888241291,50,5000,0.48755398392677307,0.010833678767085075,9.79175547399791e-06,0.01102951355278492,0.0016001195181161165
0,125,6107,0.6041666666666667,-0.4999999888241291,50,5000,0.48393356800079346,0.034253399819135666,5.810431503050495e-06,0.034369610249996185,0.02732946164906025
0,126,6157,0.601,-0.4999999888241291,50,5000,0.4862566888332367,0.07963549345731735,4.263074970367597e-06,0.07972075790166855,0.04190059006214142
0,127,6207,0.5978333333333333,-0.4999999888241291,50,5000,0.497114360332489,0.01547251082956791,1.0999085134244524e-05,0.015692492946982384,0.06458073854446411
0,128,6257,0.5946666666666667,-0.4999999888241291,50,5000,0.48786062002182007,0.08233682066202164,6.2543226704292465e-06,0.08246190845966339,0.06159842759370804
0,129,6307,0.5915,-0.4999999888241291,50,5000,0.4984625577926636,0.020442163571715355,8.385818546230439e-06,0.02060987986624241,0.049543678760528564
0,130,6357,0.5883333333333334,-0.4999999888241291,50,5000,0.49748435616493225,0.04510137811303139,4.013382294942858e-06,0.045181646943092346,-0.02428193762898445
0,131,6387,0.5851666666666667,0.7100000064820051,30,5000,0.4931628704071045,0.05421968549489975,4.6831282816128805e-06,0.05431334674358368,-0.06013007089495659
0,132,6435,0.5820000000000001,0.5300000105053186,48,5000,0.5024248957633972,0.06357309222221375,1.2915472325403243e-05,0.0638314038515091,-0.02099234238266945
0,133,6485,0.5788333333333333,-0.4999999888241291,50,5000,0.5045267939567566,0.0731433779001236,9.277684512198903e-06,0.07332893460988998,0.062061894685029984
0,134,6522,0.5756666666666668,0.640000008046627,37,5000,0.503757894039154,0.03760184720158577,5.914461326028686e-06,0.03772013634443283,0.07058276236057281
0,135,6572,0.5725,-0.4999999888241291,50,5000,0.501268208026886,0.05525850132107735,3.0141411116346717e-05,0.055861327797174454,0.05404840409755707
0,136,6606,0.5693333333333334,0.6700000073760748,34,5000,0.504551887512207,0.02681327611207962,2.4292792659252882e-05,0.02729913219809532,0.06444783508777618
0,137,6647,0.5661666666666667,0.6000000089406967,41,5000,0.5249450206756592,0.05062670260667801,7.620034011779353e-06,0.050779104232788086,0.11695525050163269
0,138,6697,0.563,-0.4999999888241291,50,5000,0.5233470797538757,0.02529551461338997,3.9471428863180336e-06,0.025374457240104675,0.1374753713607788
0,139,6727,0.5598333333333334,0.7100000064820051,30,5000,0.5333511829376221,0.026090513914823532,2.1055548131698743e-06,0.026132624596357346,0.1447651982307434
0,140,6777,0.5566666666666666,-0.4999999888241291,50,5000,0.5304058790206909,0.014321727678179741,8.023295777093153e-06,0.014482193626463413,0.11140720546245575
0,141,6827,0.5535000000000001,-0.4999999888241291,50,5000,0.5404289960861206,0.01596239022910595,5.5286150200117845e-06,0.016072962433099747,0.10055436193943024
0,142,6871,0.5503333333333333,0.570000009611249,44,5000,0.5352169275283813,0.05018843337893486,0.00040524941869080067,0.0582934208214283,0.05623859167098999
0,143,6921,0.5471666666666667,-0.4999999888241291,50,5000,0.5283777117729187,0.006461725570261478,6.214124823600287e-06,0.0065860082395374775,0.05428633838891983
0,144,6971,0.544,-0.4999999888241291,50,5000,0.531515896320343,0.009618694894015789,0.000720260082744062,0.02402389794588089,0.070921890437603
0,145,7021,0.5408333333333333,-0.4999999888241291,50,5000,0.5226836800575256,0.07671387493610382,6.44489500700729e-06,0.0768427699804306,0.035439521074295044
0,146,7071,0.5376666666666667,-0.4999999888241291,50,5000,0.5318927764892578,0.011362142860889435,1.5454439562745392e-05,0.011671232059597969,0.017413124442100525
0,147,7121,0.5345,-0.4999999888241291,50,5000,0.5311015248298645,0.011124803684651852,1.1580799764487892e-05,0.011356419883668423,0.03262896090745926
0,148,7149,0.5313333333333333,0.7300000060349703,28,5000,0.541879415512085,0.07490521669387817,5.384858013712801e-06,0.07501291483640671,0.06553664803504944
0,149,7199,0.5281666666666667,-0.4999999888241291,50,5000,0.5586195588111877,0.09600380063056946,3.3177741443068953e-06,0.09607015550136566,0.09939225763082504
0,150,7249,0.525,-0.4999999888241291,50,5000,0.5693038702011108,0.013287133537232876,4.881214863416972e-06,0.013384757563471794,0.11989551782608032
0,151,7299,0.5218333333333334,-0.4999999888241291,50,5000,0.5686450600624084,0.19109341502189636,2.250995066788164e-06,0.19113843142986298,0.1285155713558197
0,152,7349,0.5186666666666666,-0.4999999888241291,50,5000,0.574317216873169,0.013073179870843887,6.494902663689572e-06,0.01320307794958353,0.1309269368648529
0,153,7399,0.5155000000000001,-0.4999999888241291,50,5000,0.5716212391853333,0.1560826152563095,4.5954279812576715e-06,0.15617452561855316,0.1223258525133133
0,154,7442,0.5123333333333333,0.5800000093877316,43,5000,0.577656626701355,0.01456149760633707,3.990181994595332e-06,0.014641301706433296,0.1153729185461998
0,155,7492,0.5091666666666667,-0.4999999888241291,50,5000,0.5870610475540161,0.011267224326729774,7.650811312487349e-06,0.011420240625739098,0.1171543225646019
0,156,7542,0.506,-0.4999999888241291,50,5000,0.6017042398452759,0.014737027697265148,0.0006295992061495781,0.027329012751579285,0.16281616687774658
0,157,7592,0.5028333333333334,-0.4999999888241291,50,5000,0.6051466464996338,0.07661262154579163,5.167680683371145e-06,0.07671597599983215,0.157467782497406
0,158,7642,0.4996666666666667,-0.4999999888241291,50,5000,0.6012495160102844,0.07791450619697571,9.687899000709876e-05,0.07985208928585052,0.12471610307693481
0,159,7692,0.49650000000000005,-0.4999999888241291,50,5000,0.603355884552002,0.01642712764441967,1.4574334272765554e-05,0.016718614846467972,0.11169034242630005
0,160,7729,0.4933333333333334,0.640000008046627,37,5000,0.603248655796051,0.1455741971731186,0.0022758429404348135,0.19109106063842773,0.11498261988162994
0,161,7779,0.49016666666666675,-0.4999999888241291,50,5000,0.6119263172149658,0.01961926929652691,0.00015757855726405978,0.022770840674638748,0.11202860623598099
0,162,7826,0.487,0.5400000102818012,47,5000,0.612869918346405,0.06487724930047989,7.105756594683044e-06,0.06501936167478561,0.11618104577064514
0,163,7876,0.48383333333333334,-0.4999999888241291,50,5000,0.6237031817436218,0.011138342320919037,6.323664820229169e-06,0.011264815926551819,0.16246187686920166
0,164,7926,0.4806666666666667,-0.4999999888241291,50,5000,0.6285666823387146,0.06718581914901733,0.0001848215179052204,0.07088224589824677,0.1920757293701172
0,165,7976,0.47750000000000004,-0.4999999888241291,50,5000,0.6300598978996277,0.01969912461936474,3.873651166941272e-06,0.0197765976190567,0.16395767033100128
0,166,8026,0.4743333333333334,-0.4999999888241291,50,5000,0.6379401087760925,0.01160401664674282,9.516933459963184e-06,0.01179435569792986,0.2200784683227539
0,167,8076,0.47116666666666673,-0.4999999888241291,50,5000,0.6443419456481934,0.09727903455495834,3.5753691918216646e-06,0.09735054522752762,0.21655714511871338
0,168,8126,0.46799999999999997,-0.4999999888241291,50,5000,0.6446540951728821,0.09877151995897293,8.314967089972924e-06,0.09893781691789627,0.18216007947921753
0,169,8176,0.4648333333333333,-0.4999999888241291,50,5000,0.6547967195510864,0.020080627873539925,2.8487904728535796e-06,0.02013760432600975,0.1887056529521942
0,170,8226,0.46166666666666667,-0.4999999888241291,50,5000,0.6610043048858643,0.012391166761517525,1.0396306606708094e-05,0.012599092908203602,0.21110203862190247
0,171,8273,0.4585,0.5400000102818012,47,5000,0.6607194542884827,0.14144736528396606,8.164864993887022e-06,0.14161066710948944,0.19175514578819275
0,172,8323,0.45533333333333337,-0.4999999888241291,50,5000,0.6581559777259827,0.13670912384986877,0.00024131484678946435,0.1415354162454605,0.16916224360466003
0,173,8368,0.4521666666666667,0.5600000098347664,45,5000,0.662597119808197,0.019940955564379692,9.707551726023667e-06,0.02013510651886463,0.11038170754909515
0,174,8394,0.44900000000000007,0.7500000055879354,26,5000,0.6665096282958984,0.08638229966163635,3.427737055972102e-06,0.08645085245370865,0.13499556481838226
0,175,8444,0.4458333333333333,-0.4999999888241291,50,5000,0.6758093237876892,0.025802599266171455,2.471658717695391e-06,0.025852032005786896,0.1694692075252533
0,176,8494,0.44266666666666665,-0.4999999888241291,50,5000,0.6802664995193481,0.1198747456073761,0.0003387329925317317,0.126649409532547,0.17316578328609467
0,177,8510,0.4395,0.8500000033527613,16,5000,0.6816501021385193,0.028882812708616257,5.521778348338557e-06,0.02899324893951416,0.17012624442577362
0,178,8560,0.43633333333333335,-0.4999999888241291,50,5000,0.6848053932189941,0.13886158168315887,1.1524597539391834e-05,0.1390920728445053,0.194856196641922
0,179,8610,0.4331666666666667,-0.4999999888241291,50,5000,0.6851051449775696,0.017208917066454887,1.4121287676971406e-05,0.01749134249985218,0.22413071990013123
0,180,8660,0.43000000000000005,-0.4999999888241291,50,5000,0.6933242082595825,0.05104316025972366,4.0082804844132625e-06,0.051123324781656265,0.2476082593202591
