seed,episode,global_step,epsilon,episode_return,episode_steps,buffer_size,reward_weights_norm,sr_loss,reward_loss,total_loss,mean_q
1,65,3189,0.69125,-0.4999999888241291,50,3189,0.3451959490776062,0.012844405137002468,2.578240810180432e-06,0.012895969673991203,0.1876673698425293
1,66,3239,0.6865,-0.4999999888241291,50,3239,0.34523671865463257,0.011667605489492416,2.8365402613417245e-06,0.011724336072802544,0.16952361166477203
1,67,3289,0.6817500000000001,-0.4999999888241291,50,3289,0.33400431275367737,0.010919563472270966,4.615765647031367e-06,0.011011878959834576,0.13520346581935883
1,68,3339,0.677,-0.4999999888241291,50,3339,0.32867923378944397,0.04699840769171715,0.020000597462058067,0.4470103681087494,0.16926926374435425
1,69,3389,0.67225,-0.4999999888241291,50,3389,0.33029669523239136,0.011044307611882687,5.023079211241566e-06,0.011144769378006458,0.1466110199689865
1,70,3439,0.6675,-0.4999999888241291,50,3439,0.3476790487766266,0.07754568755626678,0.0004302922752685845,0.08615153282880783,0.14606210589408875
1,71,3481,0.66275,0.5900000091642141,42,3481,0.3510379493236542,0.06274605542421341,6.554382252943469e-06,0.06287714093923569,0.163985475897789
1,72,3531,0.658,-0.4999999888241291,50,3531,0.3600245714187622,0.015724053606390953,3.7790241549373604e-06,0.015799634158611298,0.21332693099975586
1,73,3581,0.65325,-0.4999999888241291,50,3581,0.36252400279045105,0.02358444407582283,0.00289473170414567,0.08147907257080078,0.2679730951786041
1,74,3631,0.6485000000000001,-0.4999999888241291,50,3631,0.3614062964916229,0.024737315252423286,2.8158478926343378e-06,0.024793632328510284,0.29901280999183655
1,75,3681,0.64375,-0.4999999888241291,50,3681,0.3585417866706848,0.11286360025405884,5.689968020305969e-06,0.11297740042209625,0.34714969992637634
1,76,3731,0.639,-0.4999999888241291,50,3731,0.37037333846092224,0.025990327820181847,5.247692115517566e-06,0.026095282286405563,0.3919609487056732
1,77,3781,0.63425,-0.4999999888241291,50,3781,0.368487149477005,0.024074368178844452,0.0026904114056378603,0.07788259536027908,0.3764110803604126
1,78,3831,0.6295,-0.4999999888241291,50,3831,0.37089258432388306,0.13614144921302795,8.903826710593421e-06,0.13631953299045563,0.3967669904232025
1,79,3881,0.62475,-0.4999999888241291,50,3881,0.36644086241722107,0.09093311429023743,0.002514480846002698,0.1412227302789688,0.33084800839424133
1,80,3922,0.62,0.6000000089406967,41,3922,0.3656258285045624,0.029755961149930954,0.002557561034336686,0.0809071809053421,0.3081429898738861
1,81,3972,0.6152500000000001,-0.4999999888241291,50,3972,0.36324256658554077,0.017240867018699646,3.529825107762008e-06,0.01731146313250065,0.23292990028858185
1,82,4022,0.6105,-0.4999999888241291,50,4022,0.34942615032196045,0.10464164614677429,0.019284887239336967,0.49033939838409424,0.20316512882709503
1,83,4072,0.60575,-0.4999999888241291,50,4072,0.36284124851226807,0.11778686940670013,5.04543231727439e-06,0.11788778007030487,0.14983102679252625
1,84,4122,0.601,-0.4999999888241291,50,4122,0.3817310333251953,0.08536607027053833,7.729861863481347e-06,0.0855206698179245,0.17306660115718842
1,85,4172,0.59625,-0.4999999888241291,50,4172,0.3927914500236511,0.16636286675930023,1.6097919797175564e-05,0.1666848212480545,0.04270387813448906
1,86,4205,0.5915,0.6800000071525574,33,4205,0.38953515887260437,0.04133570194244385,2.0414236132637598e-05,0.041743986308574677,0.04120839014649391
1,87,4255,0.58675,-0.4999999888241291,50,4255,0.3830355703830719,0.17655865848064423,1.333298314420972e-05,0.17682531476020813,0.022187411785125732
1,88,4305,0.5820000000000001,-0.4999999888241291,50,4305,0.3780869245529175,0.09646205604076385,1.0957975973724388e-05,0.09668121486902237,0.07118558883666992
1,89,4355,0.57725,-0.4999999888241291,50,4355,0.38747990131378174,0.12933209538459778,0.023057902231812477,0.5904901027679443,0.01991630531847477
1,90,4405,0.5725,-0.4999999888241291,50,4405,0.3960351049900055,0.006041722372174263,5.505688932316843e-06,0.0061518363654613495,0.049518607556819916
1,91,4455,0.56775,-0.4999999888241291,50,4455,0.4007200300693512,0.07529520988464355,1.5829052699700696e-06,0.07532686740159988,0.055182911455631256
1,92,4499,0.563,0.570000009611249,44,4499,0.40245938301086426,0.008201968856155872,1.3122591553837992e-05,0.008464420214295387,0.03551498055458069
1,93,4549,0.55825,-0.4999999888241291,50,4549,0.4018181264400482,0.07242334634065628,6.884257345518563e-06,0.07256103307008743,0.056142229586839676
1,94,4599,0.5535000000000001,-0.4999999888241291,50,4599,0.39827361702919006,0.009790661744773388,0.0018983394838869572,0.04775745049118996,0.04709598794579506
1,95,4649,0.5487500000000001,-0.4999999888241291,50,4649,0.3984527587890625,0.04348379746079445,4.344255557953147e-06,0.043570682406425476,0.02173037827014923
1,96,4699,0.544,-0.4999999888241291,50,4699,0.3919071853160858,0.00677255867049098,4.128125510760583e-06,0.006855121348053217,0.029393170028924942
1,97,4749,0.53925,-0.4999999888241291,50,4749,0.39440134167671204,0.01583164557814598,0.0029970300383865833,0.0757722407579422,0.028286831453442574
1,98,4799,0.5345,-0.4999999888241291,50,4799,0.3956017792224884,0.005930367391556501,1.9003399529538e-06,0.005968374200165272,-0.016300363466143608
1,99,4809,0.5297499999999999,0.9100000020116568,10,4809,0.39403587579727173,0.07372629642486572,7.997050488484092e-06,0.07388623803853989,0.01275095995515585
1,100,4830,0.525,0.8000000044703484,21,4830,0.39224642515182495,0.01237403228878975,0.0015327801229432225,0.04302963614463806,-0.0044998168013989925
1,101,4875,0.5202500000000001,0.5600000098347664,45,4875,0.39542582631111145,0.013642901554703712,9.32825878408039e-06,0.013829466886818409,0.023343030363321304
1,102,4917,0.5155000000000001,0.5900000091642141,42,4917,0.40170249342918396,0.015250550583004951,0.0022654591593891382,0.06055973470211029,0.08345763385295868
1,103,4959,0.51075,0.5900000091642141,42,4959,0.4017997980117798,0.08723457157611847,6.609470801777206e-06,0.08736675977706909,0.10698122531175613
1,104,5009,0.506,-0.4999999888241291,50,5000,0.4075125455856323,0.070754773914814,0.027688993141055107,0.6245346069335938,0.13806933164596558
1,105,5044,0.50125,0.6600000075995922,35,5000,0.4093390107154846,0.06092514097690582,7.691051905567292e-06,0.061078961938619614,0.11916418373584747
1,106,5094,0.49650000000000005,-0.4999999888241291,50,5000,0.4221717119216919,0.013271709904074669,1.904651799122803e-05,0.013652640394866467,0.1598414182662964
1,107,5118,0.49175,0.7700000051409006,24,5000,0.4245178997516632,0.05204793065786362,0.01606171950697899,0.3732823431491852,0.1675053834915161
1,108,5168,0.487,-0.4999999888241291,50,5000,0.41962966322898865,0.20434856414794922,0.0009472184465266764,0.22329293191432953,0.13481895625591278
1,109,5184,0.48224999999999996,0.8500000033527613,16,5000,0.4140240550041199,0.04599587246775627,1.6221289115492254e-05,0.046320296823978424,0.10818208754062653
1,110,5220,0.47750000000000004,0.6500000078231096,36,5000,0.4161461591720581,0.11795372515916824,0.018957465887069702,0.4971030354499817,0.11466509103775024
1,111,5270,0.47275,-0.4999999888241291,50,5000,0.40941065549850464,0.007312336470931768,4.419886408868479e-06,0.0074007343500852585,0.10464996844530106
1,112,5308,0.46799999999999997,0.6300000082701445,38,5000,0.40672579407691956,0.009477605111896992,8.56475526234135e-06,0.009648900479078293,0.1134776622056961
1,113,5358,0.46325000000000005,-0.4999999888241291,50,5000,0.4170837998390198,0.11535145342350006,7.664940312679391e-06,0.11550474911928177,0.1652003675699234
1,114,5408,0.4585,-0.4999999888241291,50,5000,0.42686524987220764,0.09908103197813034,0.01693059876561165,0.4376929998397827,0.19998852908611298
1,115,5458,0.4537500000000001,-0.4999999888241291,50,5000,0.42242008447647095,0.013663537800312042,3.764064558708924e-06,0.013738819397985935,0.15577580034732819
1,116,5508,0.44900000000000007,-0.4999999888241291,50,5000,0.42874041199684143,0.043154776096343994,1.0843244126590434e-05,0.043371640145778656,0.08442185819149017
1,117,5558,0.44425000000000003,-0.4999999888241291,50,5000,0.427693635225296,0.026952004060149193,5.289592536428245e-06,0.027057796716690063,0.05911007896065712
1,118,5587,0.4395,0.7200000062584877,29,5000,0.42524027824401855,0.13292017579078674,0.0017032488249242306,0.1669851541519165,0.04840730503201485
1,119,5637,0.4347500000000001,-0.4999999888241291,50,5000,0.4280512034893036,0.12414797395467758,8.02810609457083e-06,0.12430853396654129,0.023254811763763428
1,120,5666,0.43000000000000005,0.7200000062584877,29,5000,0.43632715940475464,0.035441894084215164,1.359198631689651e-05,0.03571373224258423,0.07029876112937927
1,121,5712,0.42525,0.5500000100582838,46,5000,0.44035372138023376,0.03397539630532265,0.0009493725374341011,0.05296284705400467,0.10910887271165848
1,122,5729,0.4205,0.8400000035762787,17,5000,0.4363454580307007,0.04462987184524536,2.1018306142650545e-05,0.0450502373278141,0.12259247153997421
1,123,5778,0.41575000000000006,0.5200000107288361,49,5000,0.4395231008529663,0.013219042681157589,7.389772690657992e-06,0.013366837985813618,0.13774824142456055
1,124,5828,0.41100000000000003,-0.4999999888241291,50,5000,0.4453217387199402,0.024727193638682365,0.017839541658759117,0.38151803612709045,0.15212798118591309
1,125,5878,0.40625,-0.4999999888241291,50,5000,0.44428637623786926,0.07609029114246368,0.02569417841732502,0.5899738669395447,0.16971451044082642
1,126,5928,0.4015000000000001,-0.4999999888241291,50,5000,0.44451379776000977,0.014502016827464104,0.0005529298796318471,0.025560613721609116,0.12544415891170502
1,127,5978,0.39675000000000005,-0.4999999888241291,50,5000,0.43557941913604736,0.06823727488517761,0.0009792374912649393,0.08782202005386353,0.10826315730810165
1,128,6028,0.392,-0.4999999888241291,50,5000,0.43744680285453796,0.028693456202745438,0.02321871556341648,0.49306777119636536,0.12776049971580505
1,129,6078,0.38725,-0.4999999888241291,50,5000,0.4389423727989197,0.041794318705797195,0.02610654942691326,0.5639252662658691,0.139510840177536
1,130,6121,0.38250000000000006,0.5800000093877316,43,5000,0.433597207069397,0.059848397970199585,1.3944132660981268e-05,0.06012728065252304,0.15207825601100922
1,131,6146,0.37775000000000003,0.760000005364418,25,5000,0.4309941530227661,0.026708882302045822,3.915598790626973e-05,0.02749200165271759,0.16141241788864136
1,132,6183,0.373,0.640000008046627,37,5000,0.4335208535194397,0.032828036695718765,0.021729059517383575,0.4674092233181,0.16512423753738403
1,133,6233,0.36824999999999997,-0.4999999888241291,50,5000,0.4256618618965149,0.0840359628200531,0.02752291038632393,0.6344941854476929,0.1877829134464264
1,134,6283,0.36350000000000005,-0.4999999888241291,50,5000,0.43095311522483826,0.11456196010112762,0.0023129736073315144,0.16082143783569336,0.22830580174922943
1,135,6317,0.35875,0.6700000073760748,34,5000,0.4346635043621063,0.10021506249904633,6.324199785012752e-05,0.1014799028635025,0.2572823166847229
1,136,6343,0.354,0.7500000055879354,26,5000,0.43468838930130005,0.02343561500310898,0.00017562390712555498,0.026948092505335808,0.2694852352142334
1,137,6393,0.34924999999999995,-0.4999999888241291,50,5000,0.4380286931991577,0.11402897536754608,0.000931844930164516,0.13266587257385254,0.2800004780292511
1,138,6443,0.34450000000000003,-0.4999999888241291,50,5000,0.44394651055336,0.07327890396118164,0.0015529684023931623,0.10433827340602875,0.2589917778968811
1,139,6493,0.3397500000000001,-0.4999999888241291,50,5000,0.43857839703559875,0.023987414315342903,0.0002653650881256908,0.02929471619427204,0.24206075072288513
1,140,6539,0.3350000000000001,0.5500000100582838,46,5000,0.43918848037719727,0.060990750789642334,0.0003129041870124638,0.06724883615970612,0.265931099653244
1,141,6589,0.33025000000000004,-0.4999999888241291,50,5000,0.43423381447792053,0.10879217833280563,8.138041266647633e-06,0.10895493626594543,0.2715335488319397
1,142,6639,0.3255,-0.4999999888241291,50,5000,0.43014854192733765,0.026974018663167953,0.00044514634646475315,0.03587694466114044,0.2424059808254242
1,143,6689,0.3207500000000001,-0.4999999888241291,50,5000,0.4370909631252289,0.0835154578089714,0.025973005220294,0.6029755473136902,0.19373920559883118
1,144,6739,0.31600000000000006,-0.4999999888241291,50,5000,0.44322094321250916,0.037091344594955444,3.2876283512450755e-05,0.03774886950850487,0.1954609751701355
1,145,6789,0.31125,-0.4999999888241291,50,5000,0.44061848521232605,0.033873166888952255,0.0007533630123361945,0.04894042760133743,0.24125511944293976
1,146,6839,0.3065,-0.4999999888241291,50,5000,0.43630528450012207,0.20499126613140106,0.0005045951693318784,0.21508316695690155,0.2430741935968399
1,147,6889,0.3017500000000001,-0.4999999888241291,50,5000,0.4300641715526581,0.13023823499679565,0.00013437651796266437,0.13292576372623444,0.16508179903030396
1,148,6939,0.29700000000000004,-0.4999999888241291,50,5000,0.4184083044528961,0.03442450985312462,4.221106064505875e-05,0.03526873141527176,0.21581953763961792
1,149,6989,0.29225,-0.4999999888241291,50,5000,0.4211224317550659,0.03856965899467468,2.178631621063687e-05,0.03900538384914398,0.19876234233379364
1,150,7039,0.2875000000000001,-0.4999999888241291,50,5000,0.41824308037757874,0.047833364456892014,5.5838086154835764e-06,0.047945041209459305,0.19194452464580536
1,151,7089,0.28275000000000006,-0.4999999888241291,50,5000,0.41594409942626953,0.09749134629964828,0.0005580869037657976,0.10865308344364166,0.16673564910888672
1,152,7139,0.278,-0.4999999888241291,50,5000,0.4133569300174713,0.0811300277709961,0.0031708788592368364,0.14454761147499084,0.1641691029071808
1,153,7189,0.27325,-0.4999999888241291,50,5000,0.419437438249588,0.07743924111127853,8.619121217634529e-06,0.07761162519454956,0.17813773453235626
1,154,7239,0.26850000000000007,-0.4999999888241291,50,5000,0.4201790690422058,0.030012035742402077,4.238123437971808e-06,0.03009679913520813,0.1583065688610077
1,155,7289,0.26375000000000004,-0.4999999888241291,50,5000,0.42589080333709717,0.03133604675531387,0.0034306547604501247,0.09994914382696152,0.14882969856262207
1,156,7339,0.259,-0.4999999888241291,50,5000,0.43012911081314087,0.0906108096241951,0.0014033978804945946,0.11867876350879669,0.12966249883174896
1,157,7389,0.25425,-0.4999999888241291,50,5000,0.4258577525615692,0.05546038970351219,0.029316049069166183,0.6417813897132874,0.11155187338590622
1,158,7439,0.24950000000000006,-0.4999999888241291,50,5000,0.4295569062232971,0.04111388698220253,0.02266055904328823,0.49432507157325745,0.10034243762493134
1,159,7489,0.24475000000000002,-0.4999999888241291,50,5000,0.42413562536239624,0.13283424079418182,3.2481311791343614e-06,0.132899209856987,0.12007541209459305
1,160,7539,0.24,-0.4999999888241291,50,5000,0.4257437586784363,0.051871635019779205,0.0006380543345585465,0.06463272124528885,0.10044462978839874
1,161,7589,0.23524999999999996,-0.4999999888241291,50,5000,0.4270314574241638,0.035933271050453186,4.1701892769197e-05,0.03676730766892433,0.15703988075256348
1,162,7639,0.23050000000000004,-0.4999999888241291,50,5000,0.43208038806915283,0.06463371217250824,0.015346995554864407,0.37157362699508667,0.24326130747795105
1,163,7689,0.22575000000000012,-0.4999999888241291,50,5000,0.4347212016582489,0.06884836405515671,0.00029503655969165266,0.07474909722805023,0.24881090223789215
1,164,7739,0.22100000000000009,-0.4999999888241291,50,5000,0.4384463429450989,0.010604135692119598,8.767541658016853e-06,0.01077948696911335,0.21752503514289856
1,165,7789,0.21625000000000005,-0.4999999888241291,50,5000,0.4375612437725067,0.013226503506302834,5.4635253036394715e-05,0.014319208450615406,0.21103213727474213
1,166,7839,0.21150000000000002,-0.4999999888241291,50,5000,0.43221884965896606,0.10903575271368027,8.77184447745094e-06,0.10921119153499603,0.21377557516098022
1,167,7889,0.2067500000000001,-0.4999999888241291,50,5000,0.42918306589126587,0.05447447672486305,0.0296110101044178,0.6466946601867676,0.18243783712387085
1,168,7939,0.20200000000000007,-0.4999999888241291,50,5000,0.42840343713760376,0.01470840722322464,1.1190026270924136e-05,0.014932207763195038,0.22311238944530487
1,169,7989,0.19725000000000004,-0.4999999888241291,50,5000,0.42677822709083557,0.0845877006649971,0.00027365682763047516,0.09006083756685257,0.12321960180997849
1,170,8039,0.1925,-0.4999999888241291,50,5000,0.42643865942955017,0.06558100879192352,0.0008518141112290323,0.08261729031801224,0.16288238763809204
1,171,8089,0.18775000000000008,-0.4999999888241291,50,5000,0.4225422143936157,0.014813668094575405,0.00013886282977182418,0.017590925097465515,0.15086448192596436
1,172,8139,0.18300000000000005,-0.4999999888241291,50,5000,0.42855584621429443,0.015853555873036385,2.5455388822592795e-05,0.016362663358449936,0.1742745339870453
1,173,8189,0.17825000000000002,-0.4999999888241291,50,5000,0.42250242829322815,0.01782681792974472,0.0003861816949211061,0.02555045112967491,0.15374983847141266
1,174,8239,0.1735,-0.4999999888241291,50,5000,0.4249444603919983,0.029398277401924133,0.0157989040017128,0.3453763723373413,0.13311591744422913
1,175,8289,0.16875000000000007,-0.4999999888241291,50,5000,0.4388929009437561,0.023680945858359337,0.0005851133610121906,0.03538321331143379,0.18337787687778473
1,176,8339,0.16400000000000003,-0.4999999888241291,50,5000,0.43988901376724243,0.02102789655327797,0.003791254246607423,0.09685298800468445,0.21694859862327576
1,177,8389,0.15925,-0.4999999888241291,50,5000,0.43677353858947754,0.11305567622184753,0.00023902322573121637,0.11783614009618759,0.22908103466033936
1,178,8439,0.15450000000000008,-0.4999999888241291,50,5000,0.4373267590999603,0.013867730274796486,2.366377884754911e-06,0.013915058225393295,0.24043753743171692
1,179,8489,0.14975000000000005,-0.4999999888241291,50,5000,0.4385121464729309,0.05545791983604431,4.225617158226669e-05,0.05630304291844368,0.18140429258346558
1,180,8539,0.14500000000000002,-0.4999999888241291,50,5000,0.440864235162735,0.17109645903110504,0.0004987684660591185,0.18107183277606964,0.14224688708782196
1,181,8589,0.14024999999999999,-0.4999999888241291,50,5000,0.427212119102478,0.020063618198037148,0.00017326773377135396,0.023528972640633583,0.20902283489704132
1,182,8639,0.13550000000000006,-0.4999999888241291,50,5000,0.4313631057739258,0.09945359081029892,0.0005221079918555915,0.1098957508802414,0.16691143810749054
1,183,8689,0.13075000000000003,-0.4999999888241291,50,5000,0.4355175197124481,0.1626305878162384,0.00415841257199645,0.24579884111881256,0.15758797526359558
1,184,8739,0.126,-0.4999999888241291,50,5000,0.43333762884140015,0.07969141006469727,0.00041836765012703836,0.08805876225233078,0.16932004690170288
1,185,8789,0.12124999999999997,-0.4999999888241291,50,5000,0.43178167939186096,0.23713092505931854,0.00014646346971858293,0.24006019532680511,0.11320643872022629
