seed,episode,global_step,epsilon,episode_return,episode_steps,buffer_size,reward_weights_norm,sr_loss,reward_loss,total_loss,mean_q,margin_loss,mean_q_gap
1,147,7169,0.5345,-0.4999999888241291,50,5000,1.1657562255859375,0.036854807287454605,0.00012112918921047822,0.03746045380830765,0.6414117217063904,0.0,0.0
1,148,7219,0.5313333333333333,0.5100000109523535,50,5000,1.2009689807891846,0.02732948400080204,9.647757542552426e-05,0.027811871841549873,0.743899405002594,0.0,0.0
1,149,7269,0.5281666666666667,-0.4999999888241291,50,5000,1.2044944763183594,0.01063957717269659,3.357811874593608e-05,0.010807467624545097,0.7844043374061584,0.0,0.0
1,150,7319,0.525,-0.4999999888241291,50,5000,1.2051154375076294,0.032941944897174835,2.2185524358064868e-05,0.033052872866392136,0.6811217069625854,0.0,0.0
1,151,7369,0.5218333333333334,-0.4999999888241291,50,5000,1.207411527633667,0.01485808938741684,1.2040749425068498e-05,0.014918292872607708,0.5725440979003906,0.0,0.0
1,152,7419,0.5186666666666666,-0.4999999888241291,50,5000,1.2069848775863647,0.018487073481082916,5.1395545597188175e-05,0.018744051456451416,0.5274681448936462,0.0,0.0
1,153,7469,0.5155000000000001,-0.4999999888241291,50,5000,1.2064012289047241,0.020226357504725456,2.9490893211914226e-05,0.020373811945319176,0.5056503415107727,0.0,0.0
1,154,7519,0.5123333333333333,-0.4999999888241291,50,5000,1.2075614929199219,0.054373957216739655,4.1461029468337074e-05,0.05458126217126846,0.5487998723983765,0.0,0.0
1,155,7569,0.5091666666666667,-0.4999999888241291,50,5000,1.2074191570281982,0.02395600825548172,4.003889625892043e-05,0.024156203493475914,0.5026560425758362,0.0,0.0
1,156,7619,0.506,-0.4999999888241291,50,5000,1.2119243144989014,0.030235828831791878,7.688906043767929e-05,0.0306202732026577,0.4727959930896759,0.0,0.0
1,157,7669,0.5028333333333334,-0.4999999888241291,50,5000,1.2061681747436523,0.017351165413856506,3.395180101506412e-05,0.017520925030112267,0.4455205500125885,0.0,0.0
1,158,7719,0.4996666666666667,-0.4999999888241291,50,5000,1.2120099067687988,0.010779923759400845,1.5376877854578197e-05,0.01085680816322565,0.4483051598072052,0.0,0.0
1,159,7769,0.49650000000000005,-0.4999999888241291,50,5000,1.2100703716278076,0.014635213650763035,3.222797386115417e-05,0.014796353876590729,0.42562544345855713,0.0,0.0
1,160,7819,0.4933333333333334,-0.4999999888241291,50,5000,1.207757830619812,0.02652762271463871,3.026132981176488e-05,0.02667892910540104,0.3585713803768158,0.0,0.0
