seed,episode,global_step,epsilon,episode_return,episode_steps,buffer_size,replay_updates_per_step,q_loss,mean_q,mean_td_target
1,55,2687,0.8258333333333334,-0.4999999888241291,50,2687,2,0.0007917327457107604,0.7939709424972534,0.8084370493888855
1,56,2734,0.8226666666666667,0.5400000102818012,47,2734,2,0.010318067856132984,0.7938644886016846,0.7983500957489014
1,57,2776,0.8195,0.5900000091642141,42,2776,2,0.017574768513441086,0.7952791452407837,0.785132884979248
1,58,2826,0.8163333333333334,-0.4999999888241291,50,2826,2,0.01581595465540886,0.7846410870552063,0.7701711654663086
1,59,2876,0.8131666666666667,-0.4999999888241291,50,2876,2,0.0005209033843129873,0.7960823774337769,0.8073204755783081
1,60,2919,0.81,0.5800000093877316,43,2919,2,0.0025722943246364594,0.7856569886207581,0.8010733723640442
1,61,2969,0.8068333333333333,-0.4999999888241291,50,2969,2,0.033771201968193054,0.7668725252151489,0.7383175492286682
1,62,3019,0.8036666666666666,-0.4999999888241291,50,3019,2,0.020509473979473114,0.7838823199272156,0.7664994597434998
1,63,3044,0.8005,0.760000005364418,25,3044,2,0.017285197973251343,0.7796846628189087,0.7595993280410767
1,64,3094,0.7973333333333333,-0.4999999888241291,50,3094,2,0.004547468386590481,0.7622365951538086,0.7999700307846069
1,65,3144,0.7941666666666667,-0.4999999888241291,50,3144,2,0.007834486663341522,0.7740311622619629,0.8171606659889221
1,66,3194,0.791,-0.4999999888241291,50,3194,2,0.025809485465288162,0.808337926864624,0.7635813355445862
1,67,3244,0.7878333333333334,-0.4999999888241291,50,3244,2,0.0021026204340159893,0.7984676361083984,0.8233578205108643
1,68,3294,0.7846666666666666,-0.4999999888241291,50,3294,2,0.027173642069101334,0.7893237471580505,0.7824453711509705
1,69,3333,0.7815,0.6200000084936619,39,3333,2,0.0012897220440208912,0.7866923213005066,0.8023475408554077
1,70,3383,0.7783333333333333,-0.4999999888241291,50,3383,2,0.0005874615744687617,0.7929981350898743,0.8097568154335022
1,71,3410,0.7751666666666667,0.7400000058114529,27,3410,2,0.04955948144197464,0.7623018622398376,0.7205950021743774
1,72,3460,0.772,-0.4999999888241291,50,3460,2,0.0005410447483882308,0.792726457118988,0.8103634119033813
1,73,3510,0.7688333333333334,-0.4999999888241291,50,3510,2,0.0014436462661251426,0.8108077049255371,0.8330048322677612
1,74,3560,0.7656666666666667,-0.4999999888241291,50,3560,2,0.02044161781668663,0.8201656937599182,0.80101478099823
1,75,3610,0.7625,-0.4999999888241291,50,3610,2,0.0006730743916705251,0.8170921206474304,0.8221008777618408
1,76,3660,0.7593333333333333,-0.4999999888241291,50,3660,2,0.0008194251568056643,0.8044153451919556,0.8307622671127319
1,77,3710,0.7561666666666667,-0.4999999888241291,50,3710,2,0.0003740808751899749,0.793822169303894,0.8001050353050232
1,78,3760,0.753,-0.4999999888241291,50,3760,2,0.018112339079380035,0.7892244458198547,0.7932703495025635
1,79,3810,0.7498333333333334,-0.4999999888241291,50,3810,2,0.0030421819537878036,0.7725369334220886,0.8034009337425232
1,80,3860,0.7466666666666667,-0.4999999888241291,50,3860,2,0.00169121113140136,0.7772616147994995,0.7937703132629395
1,81,3910,0.7435,-0.4999999888241291,50,3910,2,0.0016162073006853461,0.7847214937210083,0.8059539198875427
1,82,3937,0.7403333333333333,0.7400000058114529,27,3937,2,0.002604506677016616,0.769921064376831,0.813106894493103
1,83,3987,0.7371666666666667,-0.4999999888241291,50,3987,2,0.0017963445279747248,0.7532140016555786,0.7689681053161621
1,84,4036,0.734,0.5200000107288361,49,4036,2,0.0005323615623638034,0.7791378498077393,0.7862275242805481
1,85,4070,0.7308333333333333,0.6700000073760748,34,4070,2,0.0015683011151850224,0.7414661645889282,0.7544597387313843
1,86,4120,0.7276666666666667,-0.4999999888241291,50,4120,2,0.024095162749290466,0.7719051241874695,0.7556531429290771
1,87,4170,0.7245,-0.4999999888241291,50,4170,2,0.004639230668544769,0.7387336492538452,0.7745997905731201
1,88,4219,0.7213333333333334,0.5200000107288361,49,4219,2,0.017689142376184464,0.7444503903388977,0.7318558096885681
1,89,4256,0.7181666666666666,0.640000008046627,37,4256,2,0.01158696599304676,0.7690917253494263,0.769904375076294
1,90,4306,0.7150000000000001,-0.4999999888241291,50,4306,2,0.01718849688768387,0.7641665935516357,0.7576702237129211
1,91,4339,0.7118333333333333,0.6800000071525574,33,4339,2,0.01707008294761181,0.7417027950286865,0.7352632284164429
1,92,4369,0.7086666666666668,0.7100000064820051,30,4369,2,0.015807488933205605,0.7735441327095032,0.7615969777107239
1,93,4419,0.7055,-0.4999999888241291,50,4419,2,0.0010413944255560637,0.7591901421546936,0.7752045392990112
1,94,4466,0.7023333333333333,0.5400000102818012,47,4466,2,0.0005699384491890669,0.7707535028457642,0.795114278793335
1,95,4493,0.6991666666666667,0.7400000058114529,27,4493,2,0.030244052410125732,0.7690925598144531,0.7427739500999451
1,96,4543,0.696,-0.4999999888241291,50,4543,2,0.00391998328268528,0.7528568506240845,0.7845622897148132
1,97,4593,0.6928333333333334,-0.4999999888241291,50,4593,2,0.0010056665632873774,0.7916855812072754,0.8072283267974854
1,98,4620,0.6896666666666667,0.7400000058114529,27,4620,2,0.029724139720201492,0.7754341959953308,0.7245950698852539
1,99,4660,0.6865,0.6100000087171793,40,4660,2,0.0021267160773277283,0.7731530666351318,0.7810987830162048
1,100,4710,0.6833333333333333,-0.4999999888241291,50,4710,2,0.02033582516014576,0.784554123878479,0.7794710993766785
1,101,4739,0.6801666666666667,0.7200000062584877,29,4739,2,0.04240398481488228,0.7891309261322021,0.7508316040039062
1,102,4775,0.677,0.6500000078231096,36,4775,2,0.01632297970354557,0.7634051442146301,0.7444785237312317
1,103,4822,0.6738333333333333,0.5400000102818012,47,4822,2,0.00270340614952147,0.7875105142593384,0.7813777923583984
1,104,4838,0.6706666666666667,0.8500000033527613,16,4838,2,0.0008867435390129685,0.7609013319015503,0.7745845913887024
1,105,4871,0.6675,0.6800000071525574,33,4871,2,0.0008837163331918418,0.7596732378005981,0.7833070158958435
1,106,4914,0.6643333333333333,0.5800000093877316,43,4914,2,0.017084788531064987,0.7711012363433838,0.7589558362960815
1,107,4937,0.6611666666666667,0.7800000049173832,23,4937,2,0.0007433530990965664,0.7728230953216553,0.7840309739112854
1,108,4987,0.658,-0.4999999888241291,50,4987,2,0.0012646408285945654,0.7360411286354065,0.7746687531471252
1,109,5013,0.6548333333333334,0.7500000055879354,26,5013,2,0.0010455974843353033,0.7793357372283936,0.8012175559997559
1,110,5056,0.6516666666666667,0.5800000093877316,43,5056,2,0.000995898270048201,0.7747105956077576,0.7833284735679626
1,111,5083,0.6485000000000001,0.7400000058114529,27,5083,2,0.001049813232384622,0.780389130115509,0.7844231724739075
1,112,5095,0.6453333333333333,0.8900000024586916,12,5095,2,0.0027150525711476803,0.741104781627655,0.7612881660461426
1,113,5136,0.6421666666666668,0.6000000089406967,41,5136,2,0.001112456782720983,0.7972956895828247,0.8211290836334229
1,114,5162,0.639,0.7500000055879354,26,5162,2,0.00040518431342206895,0.7770605683326721,0.7819242477416992
1,115,5187,0.6358333333333333,0.760000005364418,25,5187,2,0.0018016162794083357,0.755626916885376,0.7780240178108215
1,116,5210,0.6326666666666667,0.7800000049173832,23,5210,2,0.0005576505791395903,0.7815088033676147,0.7889235019683838
1,117,5233,0.6295,0.7800000049173832,23,5233,2,0.020295841619372368,0.7608450055122375,0.7648123502731323
1,118,5277,0.6263333333333334,0.570000009611249,44,5277,2,0.0021231393329799175,0.7873278856277466,0.8132715821266174
1,119,5303,0.6231666666666666,0.7500000055879354,26,5303,2,0.017902320250868797,0.7948435544967651,0.7917628288269043
1,120,5332,0.62,0.7200000062584877,29,5332,2,0.0006659842911176383,0.7696824073791504,0.7814630270004272
1,121,5377,0.6168333333333333,0.5600000098347664,45,5377,2,0.01840711571276188,0.7699404954910278,0.767335832118988
1,122,5404,0.6136666666666667,0.7400000058114529,27,5404,2,0.0005003729020245373,0.7941312789916992,0.8035377860069275
1,123,5454,0.6105,-0.4999999888241291,50,5454,2,0.0023603523150086403,0.8075413703918457,0.8222782611846924
1,124,5469,0.6073333333333333,0.8600000031292439,15,5469,2,0.01656997762620449,0.7736003994941711,0.7513146996498108
1,125,5484,0.6041666666666667,0.8600000031292439,15,5484,2,0.020039526745676994,0.7839430570602417,0.7799581289291382
1,126,5506,0.601,0.7900000046938658,22,5506,2,0.00121243204921484,0.7981312274932861,0.8241539597511292
1,127,5537,0.5978333333333333,0.7000000067055225,31,5537,2,0.0010431718546897173,0.7779861092567444,0.8100669384002686
1,128,5562,0.5946666666666667,0.760000005364418,25,5562,2,0.0002925216977018863,0.7784168720245361,0.7892632484436035
1,129,5612,0.5915,-0.4999999888241291,50,5612,2,0.0024937614798545837,0.7834292650222778,0.797225296497345
1,130,5645,0.5883333333333334,0.6800000071525574,33,5645,2,0.0013885806547477841,0.7778825759887695,0.8164961934089661
1,131,5665,0.5851666666666667,0.8100000042468309,20,5665,2,0.0005084689473733306,0.7815613746643066,0.7889071106910706
1,132,5715,0.5820000000000001,-0.4999999888241291,50,5715,2,0.002235307591035962,0.7901769876480103,0.8114126920700073
1,133,5729,0.5788333333333333,0.8700000029057264,14,5729,2,0.0011822355445474386,0.7667781710624695,0.8072353601455688
1,134,5762,0.5756666666666668,0.6800000071525574,33,5762,2,0.000912313349545002,0.7832059264183044,0.7943121194839478
1,135,5785,0.5725,0.7800000049173832,23,5785,2,0.01883542537689209,0.7822184562683105,0.7679149508476257
1,136,5835,0.5693333333333334,-0.4999999888241291,50,5835,2,0.002009573858231306,0.7676435708999634,0.7847347855567932
1,137,5885,0.5661666666666667,-0.4999999888241291,50,5885,2,0.0005183953326195478,0.7821893692016602,0.798884391784668
1,138,5920,0.563,0.6600000075995922,35,5920,2,0.0015293004689738154,0.7759619951248169,0.809849202632904
1,139,5954,0.5598333333333334,0.6700000073760748,34,5954,2,0.0009637593175284564,0.7870174050331116,0.8022239208221436
1,140,5995,0.5566666666666666,0.6000000089406967,41,5995,2,0.03373552858829498,0.7481598258018494,0.7304043769836426
1,141,6038,0.5535000000000001,0.5800000093877316,43,6038,2,0.0005348874256014824,0.7630621790885925,0.7748116254806519
1,142,6058,0.5503333333333333,0.8100000042468309,20,6058,2,0.0018343356205150485,0.7807518243789673,0.7844736576080322
1,143,6092,0.5471666666666667,0.6700000073760748,34,6092,2,0.0016267315950244665,0.7421624064445496,0.7576531767845154
1,144,6122,0.544,0.7100000064820051,30,6122,2,0.0011069497559219599,0.7450518012046814,0.7646859884262085
1,145,6163,0.5408333333333333,0.6000000089406967,41,6163,2,0.00150960311293602,0.7834668159484863,0.8052761554718018
1,146,6191,0.5376666666666667,0.7300000060349703,28,6191,2,0.01638377271592617,0.7814031839370728,0.7775986194610596
1,147,6241,0.5345,-0.4999999888241291,50,6241,2,0.0013655340299010277,0.7582257390022278,0.7770867347717285
1,148,6261,0.5313333333333333,0.8100000042468309,20,6261,2,0.002013441640883684,0.7718750238418579,0.7735539674758911
1,149,6295,0.5281666666666667,0.6700000073760748,34,6295,2,0.003607488237321377,0.7804259061813354,0.7904524803161621
1,150,6345,0.525,-0.4999999888241291,50,6345,2,0.0015078299911692739,0.7894172668457031,0.8077123165130615
1,151,6388,0.5218333333333334,0.5800000093877316,43,6388,2,0.0009093402186408639,0.7810838222503662,0.8062751293182373
1,152,6407,0.5186666666666666,0.8200000040233135,19,6407,2,0.04775719717144966,0.794776439666748,0.7614056468009949
1,153,6419,0.5155000000000001,0.8900000024586916,12,6419,2,0.003232689341530204,0.8124716877937317,0.8330113291740417
1,154,6445,0.5123333333333333,0.7500000055879354,26,6445,2,0.0014419066719710827,0.7789946794509888,0.8108562231063843
1,155,6465,0.5091666666666667,0.8100000042468309,20,6465,2,0.0002863147237803787,0.790765106678009,0.8076862692832947
1,156,6494,0.506,0.7200000062584877,29,6494,2,0.0020308271050453186,0.8186452984809875,0.8240160346031189
1,157,6511,0.5028333333333334,0.8400000035762787,17,6511,2,0.023807240650057793,0.8174843788146973,0.802057683467865
1,158,6527,0.4996666666666667,0.8500000033527613,16,6527,2,0.004458229057490826,0.8118395805358887,0.8282912969589233
1,159,6563,0.49650000000000005,0.6500000078231096,36,6563,2,0.0009808206232264638,0.7928714156150818,0.8123533129692078
1,160,6577,0.4933333333333334,0.8700000029057264,14,6577,2,0.020353108644485474,0.8100019097328186,0.8123362064361572
1,161,6601,0.49016666666666675,0.7700000051409006,24,6601,2,0.00045460014371201396,0.7936134338378906,0.8042351007461548
1,162,6618,0.487,0.8400000035762787,17,6618,2,0.0015529973898082972,0.7831135392189026,0.8094164133071899
1,163,6640,0.48383333333333334,0.7900000046938658,22,6640,2,0.0006775343790650368,0.7996229529380798,0.8088406920433044
1,164,6650,0.4806666666666667,0.9100000020116568,10,6650,2,0.01830277405679226,0.8078328967094421,0.7953073382377625
1,165,6661,0.47750000000000004,0.9000000022351742,11,6661,2,0.00013662349374499172,0.8208227157592773,0.8283294439315796
1,166,6673,0.4743333333333334,0.8900000024586916,12,6673,2,0.0006092387484386563,0.803976833820343,0.8225914835929871
1,167,6691,0.47116666666666673,0.8300000037997961,18,6691,2,0.00026288977824151516,0.8000962138175964,0.8084248304367065
1,168,6705,0.46799999999999997,0.8700000029057264,14,6705,2,0.0005392730818130076,0.8072130084037781,0.8212770819664001
1,169,6719,0.4648333333333333,0.8700000029057264,14,6719,2,0.014893327839672565,0.8036674857139587,0.8069682717323303
1,170,6744,0.46166666666666667,0.760000005364418,25,6744,2,0.0004469582054298371,0.8187504410743713,0.8261274695396423
1,171,6758,0.4585,0.8700000029057264,14,6758,2,0.02806966006755829,0.7988753318786621,0.7778710722923279
1,172,6775,0.45533333333333337,0.8400000035762787,17,6775,2,0.04807662591338158,0.7935070991516113,0.7473456859588623
1,173,6793,0.4521666666666667,0.8300000037997961,18,6793,2,0.015973474830389023,0.7868923544883728,0.7796835899353027
1,174,6806,0.44900000000000007,0.880000002682209,13,6806,2,0.03717917576432228,0.7795125246047974,0.7392257452011108
1,175,6827,0.4458333333333333,0.8000000044703484,21,6827,2,0.0012037365231662989,0.7821926474571228,0.7922883033752441
1,176,6848,0.44266666666666665,0.8000000044703484,21,6848,2,0.025675611570477486,0.8149827718734741,0.7985479831695557
1,177,6887,0.4395,0.6200000084936619,39,6887,2,0.0007628679741173983,0.8075001239776611,0.83010333776474
1,178,6912,0.43633333333333335,0.760000005364418,25,6912,2,0.030574824661016464,0.7952036261558533,0.7874006032943726
1,179,6930,0.4331666666666667,0.8300000037997961,18,6930,2,0.0008370621944777668,0.7881298065185547,0.8090342879295349
1,180,6950,0.43000000000000005,0.8100000042468309,20,6950,2,0.034290701150894165,0.7989600300788879,0.7717590928077698
1,181,6966,0.4268333333333333,0.8500000033527613,16,6966,2,0.0003260543162468821,0.7990253567695618,0.8066464066505432
1,182,6988,0.42366666666666664,0.7900000046938658,22,6988,2,0.002071656519547105,0.7654584646224976,0.7891937494277954
1,183,7008,0.4205,0.8100000042468309,20,7008,2,0.01891225390136242,0.7815043926239014,0.7803329825401306
1,184,7025,0.41733333333333344,0.8400000035762787,17,7025,2,0.0006809311453253031,0.8024298548698425,0.7925700545310974
1,185,7042,0.4141666666666667,0.8400000035762787,17,7042,2,0.0005334424786269665,0.7921136021614075,0.7986924648284912
1,186,7070,0.41100000000000003,0.7300000060349703,28,7070,2,0.01571611687541008,0.7918793559074402,0.7733494639396667
1,187,7089,0.4078333333333334,0.8200000040233135,19,7089,2,0.0007053244626149535,0.7780033349990845,0.8020134568214417
1,188,7106,0.4046666666666666,0.8400000035762787,17,7106,2,0.0007757371640764177,0.7677812576293945,0.7870094776153564
1,189,7138,0.4015000000000001,0.69000000692904,32,7138,2,0.022615905851125717,0.815542459487915,0.8193203210830688
1,190,7162,0.39833333333333343,0.7700000051409006,24,7162,2,0.0018882113508880138,0.7934898138046265,0.8056977987289429
1,191,7179,0.39516666666666667,0.8400000035762787,17,7179,2,0.0012501603923738003,0.7896429896354675,0.804447591304779
1,192,7200,0.392,0.8000000044703484,21,7200,2,0.019501641392707825,0.8150688409805298,0.795430600643158
1,193,7250,0.38883333333333336,-0.4999999888241291,50,7250,2,0.0002909974427893758,0.8159092664718628,0.8388431668281555
1,194,7264,0.3856666666666667,0.8700000029057264,14,7264,2,0.000883694039657712,0.8150304555892944,0.8414472937583923
1,195,7280,0.38250000000000006,0.8500000033527613,16,7280,2,0.021369842812418938,0.7956359386444092,0.7869237661361694
1,196,7290,0.3793333333333334,0.9100000020116568,10,7290,2,0.01814541220664978,0.7863714694976807,0.7857527732849121
1,197,7310,0.37616666666666676,0.8100000042468309,20,7310,2,0.000209436024306342,0.8088772296905518,0.8131881952285767
1,198,7346,0.373,0.6500000078231096,36,7346,2,0.002927521476522088,0.7872897982597351,0.8180468082427979
1,199,7364,0.36983333333333335,0.8300000037997961,18,7364,2,0.023727737367153168,0.8221344351768494,0.8046040534973145
1,200,7383,0.3666666666666667,0.8200000040233135,19,7383,2,0.0007609359454363585,0.8077386617660522,0.8206768035888672
1,201,7409,0.36350000000000005,0.7500000055879354,26,7409,2,0.0007407463272102177,0.8405994176864624,0.8489505648612976
1,202,7426,0.3603333333333334,0.8400000035762787,17,7426,2,0.00019348657224327326,0.8156887292861938,0.8242487907409668
1,203,7436,0.35716666666666674,0.9100000020116568,10,7436,2,0.017733324319124222,0.832486629486084,0.8044139742851257
1,204,7452,0.354,0.8500000033527613,16,7452,2,0.000776623492129147,0.8213390707969666,0.8484326004981995
1,205,7464,0.35083333333333333,0.8900000024586916,12,7464,2,0.0003818849509116262,0.8391757011413574,0.8592358231544495
1,206,7484,0.3476666666666667,0.8100000042468309,20,7484,2,0.021365711465477943,0.8364266157150269,0.8326687216758728
1,207,7494,0.34450000000000003,0.9100000020116568,10,7494,2,0.00019717395480256528,0.8195253014564514,0.8347691297531128
1,208,7516,0.3413333333333334,0.7900000046938658,22,7516,2,0.0006756248185411096,0.8301061391830444,0.8452265858650208
1,209,7526,0.3381666666666667,0.9100000020116568,10,7526,2,0.0007733549573458731,0.8232576251029968,0.8575373888015747
1,210,7541,0.3350000000000001,0.8600000031292439,15,7541,2,0.0005245441570878029,0.8436062335968018,0.8545004725456238
1,211,7551,0.3318333333333333,0.9100000020116568,10,7551,2,0.02319001592695713,0.8193926811218262,0.8116744756698608
1,212,7581,0.32866666666666666,0.7100000064820051,30,7581,2,0.00020428506832104176,0.8443580865859985,0.8608412742614746
1,213,7602,0.3255,0.8000000044703484,21,7602,2,0.01935061439871788,0.815854012966156,0.8128721117973328
1,214,7619,0.32233333333333336,0.8400000035762787,17,7619,2,0.021087337285280228,0.8207656145095825,0.8158144950866699
1,215,7635,0.3191666666666667,0.8500000033527613,16,7635,2,0.0003805170126724988,0.8460386991500854,0.8625778555870056
1,216,7650,0.31600000000000006,0.8600000031292439,15,7650,2,0.04408997297286987,0.845781683921814,0.8057811260223389
1,217,7682,0.3128333333333333,0.69000000692904,32,7682,2,0.021054400131106377,0.820665180683136,0.8078845739364624
1,218,7694,0.30966666666666665,0.8900000024586916,12,7694,2,0.0005608411738649011,0.8254899978637695,0.8501556515693665
1,219,7712,0.3065,0.8300000037997961,18,7712,2,0.0003053075633943081,0.826443076133728,0.8519630432128906
1,220,7722,0.30333333333333345,0.9100000020116568,10,7722,2,0.00415424071252346,0.8353797793388367,0.8532223105430603
1,221,7735,0.3001666666666667,0.880000002682209,13,7735,2,0.0002630449889693409,0.8277957439422607,0.8353254199028015
1,222,7748,0.29700000000000004,0.880000002682209,13,7748,2,0.0003752763441298157,0.8114093542098999,0.8210784792900085
1,223,7761,0.2938333333333334,0.880000002682209,13,7761,2,0.0009273121831938624,0.82331383228302,0.8492900133132935
1,224,7778,0.29066666666666663,0.8400000035762787,17,7778,2,0.00079131725942716,0.8240976929664612,0.8495768904685974
1,225,7794,0.2875000000000001,0.8500000033527613,16,7794,2,0.000381757621653378,0.8185885548591614,0.8496688008308411
1,226,7815,0.28433333333333344,0.8000000044703484,21,7815,2,0.017720749601721764,0.8424080014228821,0.8208855986595154
1,227,7827,0.2811666666666667,0.8900000024586916,12,7827,2,0.01586136594414711,0.8363494873046875,0.8341851234436035
1,228,7848,0.278,0.8000000044703484,21,7848,2,0.0010018781758844852,0.8181943893432617,0.840564489364624
1,229,7865,0.2748333333333334,0.8400000035762787,17,7865,2,0.04420575127005577,0.8161850571632385,0.7774477601051331
1,230,7888,0.2716666666666666,0.7800000049173832,23,7888,2,0.0006086822832003236,0.842745840549469,0.8596022129058838
1,231,7898,0.26850000000000007,0.9100000020116568,10,7898,2,0.0010828458471223712,0.8384175300598145,0.85480797290802
1,232,7912,0.2653333333333334,0.8700000029057264,14,7912,2,0.0002793690946418792,0.8238622546195984,0.8426746129989624
1,233,7923,0.26216666666666677,0.9000000022351742,11,7923,2,0.02214887924492359,0.8536729216575623,0.8366603851318359
1,234,7940,0.259,0.8400000035762787,17,7940,2,0.00024994960404001176,0.8146757483482361,0.8279874920845032
1,235,7960,0.25583333333333336,0.8100000042468309,20,7960,2,0.0018029056955128908,0.8215705156326294,0.8415250778198242
1,236,7970,0.2526666666666667,0.9100000020116568,10,7970,2,0.0009005977772176266,0.8447737097740173,0.8485223054885864
